id,dest_year,origin_countyfips,dest_statefips,dest_countyfips,dest_state,dest_county,returns,exempt,agi
17653,2014,55,53,5,WA,Benton County,32,64,1436
17654,2014,55,16,21,ID,Boundary County,29,57,784
17655,2014,55,16,69,ID,Nez Perce County,27,45,803
17656,2014,55,30,63,MT,Missoula County,26,37,1033
17657,2014,55,41,51,OR,Multnomah County,25,40,1118
17658,2014,55,6,59,CA,Orange County,24,40,928
17659,2014,55,41,67,OR,Washington County,24,49,972
17660,2014,55,53,75,WA,Whitman County,23,33,724
17661,2014,55,6,71,CA,San Bernardino County,21,44,729
17662,2014,55,16,27,ID,Canyon County,21,49,815
17663,2014,55,49,35,UT,Salt Lake County,21,35,863
17664,2014,55,6,65,CA,Riverside County,20,46,1310
17665,2014,55,58,0,SS,Other flows - Same State,77,157,2688
17666,2014,55,59,0,DS,Other flows - Different State,1315,2580,64959
17667,2014,55,59,1,DS,Other flows - Northeast,42,66,1724
17668,2014,55,59,3,DS,Other flows - Midwest,170,314,8937
17669,2014,55,59,5,DS,Other flows - South,246,487,11151
17670,2014,55,59,7,DS,Other flows - West,857,1713,43146
17671,2014,55,57,9,FR,Foreign - Other flows,22,34,970
17672,2014,57,96,0,ID,Latah County Total Migration-US and Foreign,1417,2471,51586
17673,2014,57,97,0,ID,Latah County Total Migration-US,1417,2471,51586
17674,2014,57,97,1,ID,Latah County Total Migration-Same State,466,823,15378
17675,2014,57,97,3,ID,Latah County Total Migration-Different State,951,1648,36209
17676,2014,57,98,0,ID,Latah County Total Migration-Foreign,0,0,0
17677,2014,57,16,57,ID,Latah County Non-migrants,11299,24248,659599
17678,2014,57,53,75,WA,Whitman County,136,242,5830
17679,2014,57,16,1,ID,Ada County,106,183,3109
17680,2014,57,16,69,ID,Nez Perce County,98,180,3712
17681,2014,57,16,55,ID,Kootenai County,83,124,3041
17682,2014,57,53,63,WA,Spokane County,63,106,1946
17683,2014,57,53,33,WA,King County,51,67,1471
17684,2014,57,16,27,ID,Canyon County,24,45,464
17685,2014,57,53,3,WA,Asotin County,23,46,1001
17686,2014,57,41,51,OR,Multnomah County,22,26,604
17687,2014,57,58,0,SS,Other flows - Same State,155,291,5052
17688,2014,57,59,0,DS,Other flows - Different State,656,1161,25357
17689,2014,57,59,1,DS,Other flows - Northeast,30,54,1089
17690,2014,57,59,3,DS,Other flows - Midwest,106,191,4585
17691,2014,57,59,5,DS,Other flows - South,110,204,5370
17692,2014,57,59,7,DS,Other flows - West,410,712,14312
17693,2014,57,57,9,FR,Foreign - Other flows,0,0,0
17694,2014,59,96,0,ID,Lemhi County Total Migration-US and Foreign,153,301,5541
17695,2014,59,97,0,ID,Lemhi County Total Migration-US,153,301,5541
17696,2014,59,97,1,ID,Lemhi County Total Migration-Same State,74,164,2816
17697,2014,59,97,3,ID,Lemhi County Total Migration-Different State,79,137,2724
17698,2014,59,16,59,ID,Lemhi County Non-migrants,2763,5755,122828
17699,2014,59,16,1,ID,Ada County,20,35,720
17700,2014,59,58,0,SS,Other flows - Same State,54,129,2097
17701,2014,59,59,0,DS,Other flows - Different State,79,137,2724
17702,2014,59,59,1,DS,Other flows - Northeast,0,0,0
17703,2014,59,59,3,DS,Other flows - Midwest,0,0,0
17704,2014,59,59,5,DS,Other flows - South,0,0,0
17705,2014,59,59,7,DS,Other flows - West,79,137,2724
17706,2014,61,96,0,ID,Lewis County Total Migration-US and Foreign,126,259,4885
17707,2014,61,97,0,ID,Lewis County Total Migration-US,126,259,4885
17708,2014,61,97,1,ID,Lewis County Total Migration-Same State,85,168,3090
17709,2014,61,97,3,ID,Lewis County Total Migration-Different State,41,91,1794
17710,2014,61,16,61,ID,Lewis County Non-migrants,1398,3135,66195
17711,2014,61,16,49,ID,Idaho County,43,92,1659
17712,2014,61,16,69,ID,Nez Perce County,26,46,875
17713,2014,61,58,0,SS,Other flows - Same State,0,0,0
17714,2014,61,59,0,DS,Other flows - Different State,41,91,1794
17715,2014,61,59,3,DS,Other flows - Midwest,0,0,0
17716,2014,61,59,5,DS,Other flows - South,0,0,0
17717,2014,61,59,7,DS,Other flows - West,41,91,1794
17718,2014,63,96,0,ID,Lincoln County Total Migration-US and Foreign,179,438,6161
17719,2014,63,97,0,ID,Lincoln County Total Migration-US,179,438,6161
17720,2014,63,97,1,ID,Lincoln County Total Migration-Same State,147,375,4996
17721,2014,63,97,3,ID,Lincoln County Total Migration-Different State,32,63,1165
17722,2014,63,16,63,ID,Lincoln County Non-migrants,1553,4208,68412
17723,2014,63,16,83,ID,Twin Falls County,39,88,1502
17724,2014,63,16,47,ID,Gooding County,22,65,645
17725,2014,63,58,0,SS,Other flows - Same State,86,222,2848
17726,2014,63,59,0,DS,Other flows - Different State,32,63,1165
17727,2014,63,59,3,DS,Other flows - Midwest,0,0,0
17728,2014,63,59,5,DS,Other flows - South,0,0,0
17729,2014,63,59,7,DS,Other flows - West,32,63,1165
17730,2014,65,96,0,ID,Madison County Total Migration-US and Foreign,1625,4103,45711
17731,2014,65,97,0,ID,Madison County Total Migration-US,1625,4103,45711
17732,2014,65,97,1,ID,Madison County Total Migration-Same State,539,1447,16483
17733,2014,65,97,3,ID,Madison County Total Migration-Different State,1086,2656,29228
17734,2014,65,98,0,ID,Madison County Total Migration-Foreign,0,0,0
17735,2014,65,16,65,ID,Madison County Non-migrants,7425,22392,389281
17736,2014,65,16,19,ID,Bonneville County,170,425,4988
17737,2014,65,49,49,UT,Utah County,109,239,2430
17738,2014,65,49,35,UT,Salt Lake County,99,224,3168
17739,2014,65,16,51,ID,Jefferson County,95,287,3582
17740,2014,65,16,43,ID,Fremont County,73,201,2370
17741,2014,65,4,13,AZ,Maricopa County,54,142,1512
17742,2014,65,4,13,AZ,Maricopa County,54,142,1512
17743,2014,65,16,1,ID,Ada County,43,107,1812
17744,2014,65,16,5,ID,Bannock County,38,94,900
17745,2014,65,49,11,UT,Davis County,29,84,665
17746,2014,65,16,11,ID,Bingham County,26,65,934
17747,2014,65,32,3,NV,Clark County,22,51,369
17748,2014,65,16,27,ID,Canyon County,21,46,501
17749,2014,65,49,53,UT,Washington County,21,43,412
17750,2014,65,49,5,UT,Cache County,20,45,269
17751,2014,65,58,0,SS,Other flows - Same State,73,222,1396
17752,2014,65,59,0,DS,Other flows - Different State,731,1826,17944
17753,2014,65,59,1,DS,Other flows - Northeast,27,65,702
17754,2014,65,59,3,DS,Other flows - Midwest,99,260,2717
17755,2014,65,59,5,DS,Other flows - South,171,433,4474
17756,2014,65,59,7,DS,Other flows - West,434,1068,10051
17757,2014,65,57,9,FR,Foreign - Other flows,0,0,0
17758,2014,67,96,0,ID,Minidoka County Total Migration-US and Foreign,629,1475,23782
17759,2014,67,97,0,ID,Minidoka County Total Migration-US,629,1475,23782
17760,2014,67,97,1,ID,Minidoka County Total Migration-Same State,466,1130,18131
17761,2014,67,97,3,ID,Minidoka County Total Migration-Different State,163,345,5652
17762,2014,67,16,67,ID,Minidoka County Non-migrants,6600,16982,316845
17763,2014,67,16,31,ID,Cassia County,251,659,10593
17764,2014,67,16,83,ID,Twin Falls County,73,138,2287
17765,2014,67,16,1,ID,Ada County,25,44,556
17766,2014,67,16,53,ID,Jerome County,23,59,769
17767,2014,67,58,0,SS,Other flows - Same State,94,230,3925
17768,2014,67,59,0,DS,Other flows - Different State,163,345,5652
17769,2014,67,59,1,DS,Other flows - Northeast,0,0,0
17770,2014,67,59,3,DS,Other flows - Midwest,20,54,705
17771,2014,67,59,5,DS,Other flows - South,28,60,1002
17772,2014,67,59,7,DS,Other flows - West,115,231,3945
17773,2014,69,96,0,ID,Nez Perce County Total Migration-US and Foreign,1070,1938,42540
17774,2014,69,97,0,ID,Nez Perce County Total Migration-US,1070,1938,42540
17775,2014,69,97,1,ID,Nez Perce County Total Migration-Same State,348,643,14146
17776,2014,69,97,3,ID,Nez Perce County Total Migration-Different State,722,1295,28394
17777,2014,69,98,0,ID,Nez Perce County Total Migration-Foreign,0,0,0
17778,2014,69,16,69,ID,Nez Perce County Non-migrants,14177,29727,792729
17779,2014,69,53,3,WA,Asotin County,284,527,10674
17780,2014,69,16,57,ID,Latah County,102,191,4472
17781,2014,69,16,1,ID,Ada County,45,87,1947
17782,2014,69,53,63,WA,Spokane County,44,70,1685
17783,2014,69,16,35,ID,Clearwater County,39,71,1796
17784,2014,69,16,55,ID,Kootenai County,33,57,1608
17785,2014,69,16,49,ID,Idaho County,32,63,1237
17786,2014,69,53,75,WA,Whitman County,25,51,694
17787,2014,69,58,0,SS,Other flows - Same State,97,174,3085
17788,2014,69,59,0,DS,Other flows - Different State,369,647,15341
17789,2014,69,59,1,DS,Other flows - Northeast,0,0,0
17790,2014,69,59,3,DS,Other flows - Midwest,33,56,2620
17791,2014,69,59,5,DS,Other flows - South,58,92,1432
17792,2014,69,59,7,DS,Other flows - West,278,499,11289
17793,2014,69,57,9,FR,Foreign - Other flows,0,0,0
17794,2014,71,96,0,ID,Oneida County Total Migration-US and Foreign,84,188,3148
17795,2014,71,97,0,ID,Oneida County Total Migration-US,84,188,3148
17796,2014,71,97,1,ID,Oneida County Total Migration-Same State,30,58,932
17797,2014,71,97,3,ID,Oneida County Total Migration-Different State,54,130,2217
17798,2014,71,16,71,ID,Oneida County Non-migrants,1331,3420,57157
17799,2014,71,58,0,SS,Other flows - Same State,30,58,932
17800,2014,71,59,0,DS,Other flows - Different State,54,130,2217
17801,2014,71,59,1,DS,Other flows - Northeast,0,0,0
17802,2014,71,59,3,DS,Other flows - Midwest,0,0,0
17803,2014,71,59,5,DS,Other flows - South,0,0,0
17804,2014,71,59,7,DS,Other flows - West,54,130,2217
17805,2014,73,96,0,ID,Owyhee County Total Migration-US and Foreign,315,814,11081
17806,2014,73,97,0,ID,Owyhee County Total Migration-US,315,814,11081
17807,2014,73,97,1,ID,Owyhee County Total Migration-Same State,244,648,8752
17808,2014,73,97,3,ID,Owyhee County Total Migration-Different State,71,166,2329
17809,2014,73,98,0,ID,Owyhee County Total Migration-Foreign,0,0,0
17810,2014,73,16,73,ID,Owyhee County Non-migrants,3266,8569,115205
17811,2014,73,16,27,ID,Canyon County,167,439,5696
17812,2014,73,16,1,ID,Ada County,29,64,1182
17813,2014,73,58,0,SS,Other flows - Same State,48,145,1874
17814,2014,73,59,0,DS,Other flows - Different State,71,166,2329
17815,2014,73,59,1,DS,Other flows - Northeast,0,0,0
17816,2014,73,59,3,DS,Other flows - Midwest,0,0,0
17817,2014,73,59,5,DS,Other flows - South,0,0,0
17818,2014,73,59,7,DS,Other flows - West,71,166,2329
17819,2014,73,57,9,FR,Foreign - Other flows,0,0,0
17820,2014,75,96,0,ID,Payette County Total Migration-US and Foreign,653,1474,24105
17821,2014,75,97,0,ID,Payette County Total Migration-US,653,1474,24105
17822,2014,75,97,1,ID,Payette County Total Migration-Same State,316,724,11523
17823,2014,75,97,3,ID,Payette County Total Migration-Different State,337,750,12582
17824,2014,75,98,0,ID,Payette County Total Migration-Foreign,0,0,0
17825,2014,75,16,75,ID,Payette County Non-migrants,7199,17680,379175
17826,2014,75,16,27,ID,Canyon County,119,273,4250
17827,2014,75,41,45,OR,Malheur County,110,275,3135
17828,2014,75,16,1,ID,Ada County,91,189,3140
17829,2014,75,16,87,ID,Washington County,30,72,1022
17830,2014,75,58,0,SS,Other flows - Same State,76,190,3109
17831,2014,75,59,0,DS,Other flows - Different State,227,475,9448
17832,2014,75,59,1,DS,Other flows - Northeast,0,0,0
17833,2014,75,59,3,DS,Other flows - Midwest,36,79,1619
17834,2014,75,59,5,DS,Other flows - South,37,74,1384
17835,2014,75,59,7,DS,Other flows - West,154,322,6445
17836,2014,75,57,9,FR,Foreign - Other flows,0,0,0
17837,2014,77,96,0,ID,Power County Total Migration-US and Foreign,183,434,5716
17838,2014,77,97,0,ID,Power County Total Migration-US,183,434,5716
17839,2014,77,97,1,ID,Power County Total Migration-Same State,137,329,4324
17840,2014,77,97,3,ID,Power County Total Migration-Different State,46,105,1392
17841,2014,77,16,77,ID,Power County Non-migrants,2476,6724,102656
17842,2014,77,16,5,ID,Bannock County,71,148,2331
17843,2014,77,16,11,ID,Bingham County,33,103,1061
17844,2014,77,58,0,SS,Other flows - Same State,33,78,933
17845,2014,77,59,0,DS,Other flows - Different State,46,105,1392
17846,2014,77,59,1,DS,Other flows - Northeast,0,0,0
17847,2014,77,59,3,DS,Other flows - Midwest,0,0,0
17848,2014,77,59,5,DS,Other flows - South,0,0,0
17849,2014,77,59,7,DS,Other flows - West,46,105,1392
17850,2014,79,96,0,ID,Shoshone County Total Migration-US and Foreign,336,654,12908
17851,2014,79,97,0,ID,Shoshone County Total Migration-US,336,654,12908
17852,2014,79,97,1,ID,Shoshone County Total Migration-Same State,154,307,4865
17853,2014,79,97,3,ID,Shoshone County Total Migration-Different State,182,347,8043
17854,2014,79,98,0,ID,Shoshone County Total Migration-Foreign,0,0,0
17855,2014,79,16,79,ID,Shoshone County Non-migrants,4063,8509,192940
17856,2014,79,16,55,ID,Kootenai County,94,202,3344
17857,2014,79,53,63,WA,Spokane County,26,47,1024
17858,2014,79,58,0,SS,Other flows - Same State,60,105,1520
17859,2014,79,59,0,DS,Other flows - Different State,156,300,7019
17860,2014,79,59,1,DS,Other flows - Northeast,0,0,0
17861,2014,79,59,3,DS,Other flows - Midwest,25,43,1404
17862,2014,79,59,5,DS,Other flows - South,25,53,1173
17863,2014,79,59,7,DS,Other flows - West,106,204,4442
17864,2014,79,57,9,FR,Foreign - Other flows,0,0,0
17865,2014,81,96,0,ID,Teton County Total Migration-US and Foreign,346,759,17521
17866,2014,81,97,0,ID,Teton County Total Migration-US,346,759,17521
17867,2014,81,97,1,ID,Teton County Total Migration-Same State,87,204,4064
17868,2014,81,97,3,ID,Teton County Total Migration-Different State,259,555,13457
17869,2014,81,98,0,ID,Teton County Total Migration-Foreign,0,0,0
17870,2014,81,16,81,ID,Teton County Non-migrants,3181,7861,169923
17871,2014,81,56,39,WY,Teton County,69,157,4443
17872,2014,81,16,19,ID,Bonneville County,28,51,1122
17873,2014,81,58,0,SS,Other flows - Same State,59,153,2942
17874,2014,81,59,0,DS,Other flows - Different State,190,398,9014
17875,2014,81,59,1,DS,Other flows - Northeast,23,37,1028
17876,2014,81,59,3,DS,Other flows - Midwest,24,41,709
17877,2014,81,59,5,DS,Other flows - South,30,56,1905
17878,2014,81,59,7,DS,Other flows - West,113,264,5372
17879,2014,81,57,9,FR,Foreign - Other flows,0,0,0
17880,2014,83,96,0,ID,Twin Falls County Total Migration-US and Foreign,1955,4322,71212
17881,2014,83,97,0,ID,Twin Falls County Total Migration-US,1955,4322,71212
17882,2014,83,97,1,ID,Twin Falls County Total Migration-Same State,1059,2339,35578
17883,2014,83,97,3,ID,Twin Falls County Total Migration-Different State,896,1983,35634
17884,2014,83,98,0,ID,Twin Falls County Total Migration-Foreign,0,0,0
17885,2014,83,16,83,ID,Twin Falls County Non-migrants,26529,63200,1266715
17886,2014,83,16,1,ID,Ada County,273,536,10881
17887,2014,83,16,53,ID,Jerome County,241,557,6237
17888,2014,83,16,47,ID,Gooding County,87,197,2681
17889,2014,83,16,27,ID,Canyon County,71,142,2114
17890,2014,83,16,31,ID,Cassia County,60,152,2058
17891,2014,83,16,67,ID,Minidoka County,48,116,1543
17892,2014,83,16,13,ID,Blaine County,43,101,1944
17893,2014,83,49,35,UT,Salt Lake County,43,84,1353
17894,2014,83,16,5,ID,Bannock County,41,86,1280
17895,2014,83,16,19,ID,Bonneville County,33,83,1199
17896,2014,83,4,13,AZ,Maricopa County,30,68,2311
17897,2014,83,32,7,NV,Elko County,28,74,1611
17898,2014,83,49,49,UT,Utah County,23,51,1028
17899,2014,83,58,0,SS,Other flows - Same State,162,369,5642
17900,2014,83,59,0,DS,Other flows - Different State,772,1706,29332
17901,2014,83,59,1,DS,Other flows - Northeast,28,62,742
17902,2014,83,59,3,DS,Other flows - Midwest,101,234,4479
17903,2014,83,59,5,DS,Other flows - South,144,343,6655
17904,2014,83,59,7,DS,Other flows - West,499,1067,17457
17905,2014,83,57,9,FR,Foreign - Other flows,0,0,0
17906,2014,85,96,0,ID,Valley County Total Migration-US and Foreign,336,608,16805
17907,2014,85,97,0,ID,Valley County Total Migration-US,336,608,16805
17908,2014,85,97,1,ID,Valley County Total Migration-Same State,216,383,11807
17909,2014,85,97,3,ID,Valley County Total Migration-Different State,120,225,4998
17910,2014,85,98,0,ID,Valley County Total Migration-Foreign,0,0,0
17911,2014,85,16,85,ID,Valley County Non-migrants,3607,7418,205286
17912,2014,85,16,1,ID,Ada County,117,204,8398
17913,2014,85,16,27,ID,Canyon County,26,46,928
17914,2014,85,58,0,SS,Other flows - Same State,73,133,2481
17915,2014,85,59,0,DS,Other flows - Different State,120,225,4998
17916,2014,85,59,1,DS,Other flows - Northeast,0,0,0
17917,2014,85,59,3,DS,Other flows - Midwest,0,0,0
17918,2014,85,59,5,DS,Other flows - South,0,0,0
17919,2014,85,59,7,DS,Other flows - West,120,225,4998
17920,2014,85,57,9,FR,Foreign - Other flows,0,0,0
17921,2014,87,96,0,ID,Washington County Total Migration-US and Foreign,251,553,9138
17922,2014,87,97,0,ID,Washington County Total Migration-US,251,553,9138
17923,2014,87,97,1,ID,Washington County Total Migration-Same State,155,345,5435
17924,2014,87,97,3,ID,Washington County Total Migration-Different State,96,208,3703
17925,2014,87,98,0,ID,Washington County Total Migration-Foreign,0,0,0
17926,2014,87,16,87,ID,Washington County Non-migrants,3113,7379,130181
17927,2014,87,16,1,ID,Ada County,46,91,1179
17928,2014,87,16,27,ID,Canyon County,37,96,1338
17929,2014,87,16,75,ID,Payette County,36,77,1465
17930,2014,87,41,45,OR,Malheur County,20,45,676
17931,2014,87,58,0,SS,Other flows - Same State,36,81,1453
17932,2014,87,59,0,DS,Other flows - Different State,76,163,3026
17933,2014,87,59,3,DS,Other flows - Midwest,0,0,0
17934,2014,87,59,5,DS,Other flows - South,0,0,0
17935,2014,87,59,7,DS,Other flows - West,76,163,3026
17936,2014,87,57,9,FR,Foreign - Other flows,0,0,0
17937,2015,0,96,0,ID,Total Migration-US and Foreign,31558,63433,1432554
17938,2015,0,97,0,ID,Total Migration-US,31216,62773,1416603
17939,2015,0,97,1,ID,Total Migration-Same State,14508,30193,522058
17940,2015,0,97,3,ID,Total Migration-Different State,16708,32580,894545
17941,2015,0,98,0,ID,Total Migration-Foreign,342,660,15951
17942,2015,1,96,0,ID,Ada County Total Migration-US and Foreign,7340,13785,351416
17943,2015,1,97,0,ID,Ada County Total Migration-US,7243,13600,346189
17944,2015,1,97,1,ID,Ada County Total Migration-Same State,2794,5488,114573
17945,2015,1,97,3,ID,Ada County Total Migration-Different State,4449,8112,231616
17946,2015,1,98,0,ID,Ada County Total Migration-Foreign,97,185,5227
17947,2015,1,16,1,ID,Ada County Non-migrants,152697,338554,11334191
17948,2015,1,16,27,ID,Canyon County,1613,3264,65904
17949,2015,1,53,33,WA,King County,166,239,8219
17950,2015,1,49,35,UT,Salt Lake County,133,232,6519
17951,2015,1,4,13,AZ,Maricopa County,118,220,6742
17952,2015,1,16,83,ID,Twin Falls County,112,224,3187
17953,2015,1,16,45,ID,Gem County,111,234,4072
17954,2015,1,16,39,ID,Elmore County,109,203,4167
17955,2015,1,16,15,ID,Boise County,98,195,7222
17956,2015,1,16,85,ID,Valley County,94,169,5770
17957,2015,1,32,3,NV,Clark County,86,175,6779
17958,2015,1,16,55,ID,Kootenai County,83,142,3652
17959,2015,1,41,51,OR,Multnomah County,83,104,3017
17960,2015,1,6,37,CA,Los Angeles County,81,131,3332
17961,2015,1,6,73,CA,San Diego County,81,117,3369
17962,2015,1,16,5,ID,Bannock County,68,111,1843
17963,2015,1,16,19,ID,Bonneville County,66,106,1866
17964,2015,1,57,1,FR,Foreign - Overseas,57,105,3162
17965,2015,1,16,75,ID,Payette County,56,112,1741
17966,2015,1,49,49,UT,Utah County,54,113,2569
17967,2015,1,16,13,ID,Blaine County,53,70,2423
17968,2015,1,53,63,WA,Spokane County,52,79,2212
17969,2015,1,53,53,WA,Pierce County,49,87,2378
17970,2015,1,6,59,CA,Orange County,46,78,2167
17971,2015,1,6,85,CA,Santa Clara County,46,83,4863
17972,2015,1,53,61,WA,Snohomish County,46,85,2462
17973,2015,1,53,11,WA,Clark County,45,81,2589
17974,2015,1,41,67,OR,Washington County,44,80,2113
17975,2015,1,48,453,TX,Travis County,40,69,5627
17976,2015,1,57,5,FR,Foreign - APO/FPO ZIPs,40,80,2065
17977,2015,1,15,3,HI,Honolulu County,39,59,2346
17978,2015,1,6,67,CA,Sacramento County,37,75,1855
17979,2015,1,4,19,AZ,Pima County,36,75,3044
17980,2015,1,16,57,ID,Latah County,36,61,1263
17981,2015,1,41,5,OR,Clackamas County,36,61,1752
17982,2015,1,41,17,OR,Deschutes County,35,60,1602
17983,2015,1,41,39,OR,Lane County,35,61,1894
17984,2015,1,49,11,UT,Davis County,33,81,1929
17985,2015,1,2,20,AK,Anchorage Municipality,30,44,1840
17986,2015,1,16,73,ID,Owyhee County,30,60,807
17987,2015,1,6,1,CA,Alameda County,29,47,1784
17988,2015,1,41,45,OR,Malheur County,27,59,775
17989,2015,1,6,65,CA,Riverside County,25,45,1031
17990,2015,1,16,65,ID,Madison County,25,51,396
17991,2015,1,32,7,NV,Elko County,25,51,1312
17992,2015,1,38,105,ND,Williams County,24,55,1836
17993,2015,1,8,41,CO,El Paso County,23,50,917
17994,2015,1,16,69,ID,Nez Perce County,23,43,1470
17995,2015,1,32,31,NV,Washoe County,23,40,1359
17996,2015,1,48,201,TX,Harris County,22,45,797
17997,2015,1,48,439,TX,Tarrant County,22,36,661
17998,2015,1,6,71,CA,San Bernardino County,21,37,535
17999,2015,1,8,31,CO,Denver County,21,26,1005
18000,2015,1,48,29,TX,Bexar County,21,36,617
18001,2015,1,8,1,CO,Adams County,20,30,951
18002,2015,1,16,87,ID,Washington County,20,33,553
18003,2015,1,53,5,WA,Benton County,20,48,1383
18004,2015,1,53,67,WA,Thurston County,20,39,1082
18005,2015,1,58,0,SS,Other flows - Same State,197,410,8238
18006,2015,1,59,0,DS,Other flows - Different State,2654,4976,133271
18007,2015,1,59,1,DS,Other flows - Northeast,268,444,16287
18008,2015,1,59,3,DS,Other flows - Midwest,593,1166,30669
18009,2015,1,59,5,DS,Other flows - South,757,1455,40758
18010,2015,1,59,7,DS,Other flows - West,1036,1911,45557
18011,2015,1,57,9,FR,Foreign - Other flows,0,0,0
18012,2015,3,96,0,ID,Adams County Total Migration-US and Foreign,96,178,3181
18013,2015,3,97,0,ID,Adams County Total Migration-US,96,178,3181
18014,2015,3,97,1,ID,Adams County Total Migration-Same State,67,122,2172
18015,2015,3,97,3,ID,Adams County Total Migration-Different State,29,56,1009
18016,2015,3,16,3,ID,Adams County Non-migrants,1308,2686,58139
18017,2015,3,58,0,SS,Other flows - Same State,67,122,2172
18018,2015,3,59,0,DS,Other flows - Different State,29,56,1009
18019,2015,3,59,1,DS,Other flows - Northeast,0,0,0
18020,2015,3,59,5,DS,Other flows - South,0,0,0
18021,2015,3,59,7,DS,Other flows - West,29,56,1009
18022,2015,5,96,0,ID,Bannock County Total Migration-US and Foreign,1407,2785,54285
18023,2015,5,97,0,ID,Bannock County Total Migration-US,1407,2785,54285
18024,2015,5,97,1,ID,Bannock County Total Migration-Same State,642,1242,20472
18025,2015,5,97,3,ID,Bannock County Total Migration-Different State,765,1543,33813
18026,2015,5,98,0,ID,Bannock County Total Migration-Foreign,0,0,0
18027,2015,5,16,5,ID,Bannock County Non-migrants,26628,61735,1427518
18028,2015,5,16,11,ID,Bingham County,122,259,3693
18029,2015,5,16,19,ID,Bonneville County,121,230,3136
18030,2015,5,16,1,ID,Ada County,105,154,4337
18031,2015,5,49,35,UT,Salt Lake County,82,139,2639
18032,2015,5,16,77,ID,Power County,51,117,1507
18033,2015,5,16,83,ID,Twin Falls County,45,108,1991
18034,2015,5,16,27,ID,Canyon County,33,68,821
18035,2015,5,49,11,UT,Davis County,31,77,1636
18036,2015,5,49,49,UT,Utah County,28,73,1292
18037,2015,5,4,13,AZ,Maricopa County,25,52,1208
18038,2015,5,32,3,NV,Clark County,21,39,819
18039,2015,5,49,5,UT,Cache County,20,41,551
18040,2015,5,58,0,SS,Other flows - Same State,165,306,4986
18041,2015,5,59,0,DS,Other flows - Different State,558,1122,25669
18042,2015,5,59,1,DS,Other flows - Northeast,33,60,1692
18043,2015,5,59,3,DS,Other flows - Midwest,69,146,3566
18044,2015,5,59,5,DS,Other flows - South,100,210,4236
18045,2015,5,59,7,DS,Other flows - West,356,706,16175
18046,2015,5,57,9,FR,Foreign - Other flows,0,0,0
18047,2015,7,96,0,ID,Bear Lake County Total Migration-US and Foreign,96,188,3280
18048,2015,7,97,0,ID,Bear Lake County Total Migration-US,96,188,3280
18049,2015,7,97,1,ID,Bear Lake County Total Migration-Same State,38,90,1664
18050,2015,7,97,3,ID,Bear Lake County Total Migration-Different State,58,98,1616
18051,2015,7,98,0,ID,Bear Lake County Total Migration-Foreign,0,0,0
18052,2015,7,16,7,ID,Bear Lake County Non-migrants,1998,4856,102415
18053,2015,7,58,0,SS,Other flows - Same State,38,90,1664
18054,2015,7,59,0,DS,Other flows - Different State,58,98,1616
18055,2015,7,59,1,DS,Other flows - Northeast,0,0,0
18056,2015,7,59,3,DS,Other flows - Midwest,0,0,0
18057,2015,7,59,5,DS,Other flows - South,0,0,0
18058,2015,7,59,7,DS,Other flows - West,58,98,1616
18059,2015,7,57,9,FR,Foreign - Other flows,0,0,0
18060,2015,9,96,0,ID,Benewah County Total Migration-US and Foreign,176,345,5785
18061,2015,9,97,0,ID,Benewah County Total Migration-US,176,345,5785
18062,2015,9,97,1,ID,Benewah County Total Migration-Same State,102,197,3471
18063,2015,9,97,3,ID,Benewah County Total Migration-Different State,74,148,2314
18064,2015,9,16,9,ID,Benewah County Non-migrants,3055,6661,140587
18065,2015,9,16,55,ID,Kootenai County,77,157,2964
18066,2015,9,53,63,WA,Spokane County,20,37,570
18067,2015,9,58,0,SS,Other flows - Same State,25,40,506
18068,2015,9,59,0,DS,Other flows - Different State,54,111,1744
18069,2015,9,59,1,DS,Other flows - Northeast,0,0,0
18070,2015,9,59,3,DS,Other flows - Midwest,0,0,0
18071,2015,9,59,5,DS,Other flows - South,0,0,0
18072,2015,9,59,7,DS,Other flows - West,54,111,1744
18073,2015,11,96,0,ID,Bingham County Total Migration-US and Foreign,874,2009,31978
18074,2015,11,97,0,ID,Bingham County Total Migration-US,874,2009,31978
18075,2015,11,97,1,ID,Bingham County Total Migration-Same State,570,1316,18659
18076,2015,11,97,3,ID,Bingham County Total Migration-Different State,304,693,13319
18077,2015,11,98,0,ID,Bingham County Total Migration-Foreign,0,0,0
18078,2015,11,16,11,ID,Bingham County Non-migrants,14258,37733,787137
18079,2015,11,16,19,ID,Bonneville County,220,505,8331
18080,2015,11,16,5,ID,Bannock County,154,323,3924
18081,2015,11,16,77,ID,Power County,41,122,1274
18082,2015,11,16,1,ID,Ada County,32,62,1050
18083,2015,11,16,65,ID,Madison County,28,61,762
18084,2015,11,49,35,UT,Salt Lake County,28,54,977
18085,2015,11,58,0,SS,Other flows - Same State,95,243,3319
18086,2015,11,59,0,DS,Other flows - Different State,276,639,12342
18087,2015,11,59,1,DS,Other flows - Northeast,0,0,0
18088,2015,11,59,3,DS,Other flows - Midwest,40,101,1559
18089,2015,11,59,5,DS,Other flows - South,37,105,3102
18090,2015,11,59,7,DS,Other flows - West,199,433,7681
18091,2015,11,57,9,FR,Foreign - Other flows,0,0,0
18092,2015,13,96,0,ID,Blaine County Total Migration-US and Foreign,452,731,25504
18093,2015,13,97,0,ID,Blaine County Total Migration-US,452,731,25504
