id,year,dest_fips,origin_fips,origin_state,origin_name,in_returns,in_exempt,in_agi
15505,2017,28,11,DC,District Of Columbia,58,86,3985
15506,2017,28,56,WY,Wyoming,54,105,2588
15507,2017,28,10,DE,Delaware,53,90,2494
15508,2017,28,33,NH,New Hampshire,43,85,3000
15509,2017,28,46,SD,South Dakota,42,87,1621
15510,2017,28,23,ME,Maine,42,83,2259
15511,2017,28,44,RI,Rhode Island,39,72,1464
15512,2017,28,50,VT,Vermont,17,46,1225
15513,2017,29,96,MO,MO Total Migration-US and Foreign,84856,164445,5133068
15514,2017,29,97,MO,MO Total Migration-US,84268,163125,5104625
15515,2017,29,98,MO,MO Total Migration-Foreign,588,1320,28443
15516,2017,29,97,MO,MO Total Migration-Same State,131255,251252,6068016
15517,2017,29,29,MO,MO Non-migrants,2079123,4398785,141780946
15518,2017,29,20,KS,Kansas,14568,26327,872058
15519,2017,29,17,IL,Illinois,10802,19185,612677
15520,2017,29,48,TX,Texas,6504,13468,392367
15521,2017,29,6,CA,California,4948,9675,333668
15522,2017,29,12,FL,Florida,4169,7743,300053
15523,2017,29,5,AR,Arkansas,3490,7166,152826
15524,2017,29,8,CO,Colorado,2746,5389,161633
15525,2017,29,19,IA,Iowa,2515,4856,142523
15526,2017,29,40,OK,Oklahoma,2510,5071,126859
15527,2017,29,47,TN,Tennessee,1959,3859,103415
15528,2017,29,4,AZ,Arizona,1772,3405,97998
15529,2017,29,13,GA,Georgia,1654,3490,101246
15530,2017,29,36,NY,New York,1634,3018,143555
15531,2017,29,37,NC,North Carolina,1605,3420,90600
15532,2017,29,18,IN,Indiana,1520,2842,83785
15533,2017,29,39,OH,Ohio,1443,2877,100754
15534,2017,29,53,WA,Washington,1441,3044,96637
15535,2017,29,51,VA,Virginia,1433,3008,101391
15536,2017,29,31,NE,Nebraska,1421,2768,85834
15537,2017,29,26,MI,Michigan,1265,2405,86421
15538,2017,29,55,WI,Wisconsin,1195,2338,72931
15539,2017,29,42,PA,Pennsylvania,1110,2156,82335
15540,2017,29,27,MN,Minnesota,1075,2104,71178
15541,2017,29,21,KY,Kentucky,1012,2058,52157
15542,2017,29,22,LA,Louisiana,911,1866,51898
15543,2017,29,32,NV,Nevada,724,1431,40867
15544,2017,29,1,AL,Alabama,691,1473,40118
15545,2017,29,24,MD,Maryland,682,1339,45676
15546,2017,29,41,OR,Oregon,670,1311,32317
15547,2017,29,45,SC,South Carolina,668,1356,39456
15548,2017,29,28,MS,Mississippi,632,1313,30968
15549,2017,29,57,FR,Foreign,588,1320,28443
15550,2017,29,25,MA,Massachusetts,565,969,45084
15551,2017,29,34,NJ,New Jersey,558,1100,49351
15552,2017,29,49,UT,Utah,538,1333,28420
15553,2017,29,35,NM,New Mexico,494,972,26779
15554,2017,29,15,HI,Hawaii,473,1143,26325
15555,2017,29,46,SD,South Dakota,350,697,17044
15556,2017,29,2,AK,Alaska,338,815,19038
15557,2017,29,38,ND,North Dakota,309,656,17218
15558,2017,29,9,CT,Connecticut,305,574,31013
15559,2017,29,56,WY,Wyoming,278,558,14239
15560,2017,29,16,ID,Idaho,249,593,12582
15561,2017,29,30,MT,Montana,216,460,10259
15562,2017,29,54,WV,West Virginia,168,344,8988
15563,2017,29,11,DC,District Of Columbia,155,239,21164
15564,2017,29,33,NH,New Hampshire,118,206,6680
15565,2017,29,23,ME,Maine,116,207,5483
15566,2017,29,10,DE,Delaware,114,226,8806
15567,2017,29,44,RI,Rhode Island,86,161,5554
15568,2017,29,50,VT,Vermont,69,111,4397
15569,2017,30,96,MT,MT Total Migration-US and Foreign,23785,45157,1533587
15570,2017,30,97,MT,MT Total Migration-US,23632,44826,1526366
15571,2017,30,98,MT,MT Total Migration-Foreign,153,331,7221
15572,2017,30,97,MT,MT Total Migration-Same State,16239,29434,715842
15573,2017,30,30,MT,MT Non-migrants,378176,768733,23929929
15574,2017,30,6,CA,California,2927,5488,252048
15575,2017,30,53,WA,Washington,2674,5057,170236
15576,2017,30,8,CO,Colorado,1641,2919,105281
15577,2017,30,56,WY,Wyoming,1151,2257,66427
15578,2017,30,41,OR,Oregon,1149,2138,58180
15579,2017,30,16,ID,Idaho,1131,2204,53594
15580,2017,30,48,TX,Texas,1067,2222,76230
15581,2017,30,4,AZ,Arizona,956,1748,55189
15582,2017,30,38,ND,North Dakota,919,1739,52301
15583,2017,30,49,UT,Utah,680,1425,37844
15584,2017,30,12,FL,Florida,675,1195,41100
15585,2017,30,27,MN,Minnesota,625,1120,43486
15586,2017,30,32,NV,Nevada,570,1116,37860
15587,2017,30,2,AK,Alaska,466,938,33147
15588,2017,30,17,IL,Illinois,430,740,31244
15589,2017,30,55,WI,Wisconsin,360,608,21250
15590,2017,30,36,NY,New York,353,519,23966
15591,2017,30,46,SD,South Dakota,348,676,18181
15592,2017,30,42,PA,Pennsylvania,335,604,22282
15593,2017,30,37,NC,North Carolina,334,651,20714
15594,2017,30,51,VA,Virginia,322,634,26621
15595,2017,30,26,MI,Michigan,319,619,18683
15596,2017,30,39,OH,Ohio,310,577,21323
15597,2017,30,13,GA,Georgia,292,573,15404
15598,2017,30,29,MO,Missouri,277,571,15704
15599,2017,30,35,NM,New Mexico,264,536,16720
15600,2017,30,47,TN,Tennessee,248,483,14251
15601,2017,30,40,OK,Oklahoma,234,524,12939
15602,2017,30,19,IA,Iowa,207,445,11781
15603,2017,30,18,IN,Indiana,206,458,16168
15604,2017,30,31,NE,Nebraska,188,396,8698
15605,2017,30,20,KS,Kansas,184,361,7969
15606,2017,30,15,HI,Hawaii,169,321,20194
15607,2017,30,24,MD,Maryland,166,310,11725
15608,2017,30,57,FR,Foreign,153,331,7221
15609,2017,30,45,SC,South Carolina,150,304,8588
15610,2017,30,25,MA,Massachusetts,148,214,8551
15611,2017,30,22,LA,Louisiana,141,310,8015
15612,2017,30,21,KY,Kentucky,126,251,6649
15613,2017,30,5,AR,Arkansas,123,243,4710
15614,2017,30,34,NJ,New Jersey,122,197,6095
15615,2017,30,1,AL,Alabama,107,227,6462
15616,2017,30,23,ME,Maine,93,147,3690
15617,2017,30,50,VT,Vermont,87,123,4819
15618,2017,30,9,CT,Connecticut,84,141,10856
15619,2017,30,33,NH,New Hampshire,74,119,3819
15620,2017,30,28,MS,Mississippi,58,146,3746
15621,2017,30,11,DC,District Of Columbia,56,69,5347
15622,2017,30,54,WV,West Virginia,39,78,3510
15623,2017,30,10,DE,Delaware,32,58,1870
15624,2017,30,44,RI,Rhode Island,15,27,899
15625,2017,31,96,NE,NE Total Migration-US and Foreign,26771,53592,1467541
15626,2017,31,97,NE,NE Total Migration-US,26511,53013,1455198
15627,2017,31,98,NE,NE Total Migration-Foreign,260,579,12343
15628,2017,31,97,NE,NE Total Migration-Same State,34939,66611,1744806
15629,2017,31,31,NE,NE Non-migrants,684524,1509137,48933622
15630,2017,31,19,IA,Iowa,4007,7408,190944
15631,2017,31,8,CO,Colorado,2370,4664,125366
15632,2017,31,48,TX,Texas,1945,4192,104221
15633,2017,31,6,CA,California,1777,3789,110910
15634,2017,31,20,KS,Kansas,1612,3196,88208
15635,2017,31,29,MO,Missouri,1184,2324,63445
15636,2017,31,12,FL,Florida,1174,2152,56341
15637,2017,31,46,SD,South Dakota,1055,2003,50437
15638,2017,31,17,IL,Illinois,933,1789,61733
15639,2017,31,4,AZ,Arizona,827,1640,50898
15640,2017,31,27,MN,Minnesota,727,1419,43219
15641,2017,31,56,WY,Wyoming,543,1092,24713
15642,2017,31,53,WA,Washington,493,1007,31485
15643,2017,31,40,OK,Oklahoma,480,1045,23824
15644,2017,31,51,VA,Virginia,465,1046,35130
15645,2017,31,36,NY,New York,433,799,25074
15646,2017,31,13,GA,Georgia,386,865,21435
15647,2017,31,39,OH,Ohio,363,730,20019
15648,2017,31,55,WI,Wisconsin,346,696,22330
15649,2017,31,37,NC,North Carolina,329,727,17576
15650,2017,31,26,MI,Michigan,329,626,18892
15651,2017,31,47,TN,Tennessee,322,679,19917
15652,2017,31,32,NV,Nevada,319,624,16990
15653,2017,31,41,OR,Oregon,302,533,14536
15654,2017,31,42,PA,Pennsylvania,291,572,17868
15655,2017,31,38,ND,North Dakota,282,584,15553
15656,2017,31,18,IN,Indiana,270,603,15560
15657,2017,31,57,FR,Foreign,260,579,12343
15658,2017,31,35,NM,New Mexico,249,569,12896
15659,2017,31,49,UT,Utah,241,527,11783
15660,2017,31,5,AR,Arkansas,232,421,10772
15661,2017,31,24,MD,Maryland,220,472,14466
15662,2017,31,22,LA,Louisiana,191,419,11523
15663,2017,31,25,MA,Massachusetts,179,305,10126
15664,2017,31,45,SC,South Carolina,161,334,8273
15665,2017,31,34,NJ,New Jersey,161,312,13315
15666,2017,31,15,HI,Hawaii,155,356,8750
15667,2017,31,30,MT,Montana,154,323,7971
15668,2017,31,1,AL,Alabama,152,331,8005
15669,2017,31,21,KY,Kentucky,141,313,8274
15670,2017,31,16,ID,Idaho,141,312,5599
15671,2017,31,28,MS,Mississippi,127,285,4984
15672,2017,31,2,AK,Alaska,119,258,8086
15673,2017,31,9,CT,Connecticut,79,175,7998
15674,2017,31,11,DC,District Of Columbia,47,69,3886
15675,2017,31,54,WV,West Virginia,43,83,1982
15676,2017,31,23,ME,Maine,35,74,2236
15677,2017,31,10,DE,Delaware,35,72,2115
15678,2017,31,33,NH,New Hampshire,34,65,1883
15679,2017,31,44,RI,Rhode Island,26,78,1712
15680,2017,31,50,VT,Vermont,25,56,1941
15681,2017,32,96,NV,NV Total Migration-US and Foreign,83535,157935,5349057
15682,2017,32,97,NV,NV Total Migration-US,82843,156416,5313354
15683,2017,32,98,NV,NV Total Migration-Foreign,692,1519,35703
15684,2017,32,97,NV,NV Total Migration-Same State,12227,23081,662583
15685,2017,32,32,NV,NV Non-migrants,1050945,2208883,76567084
15686,2017,32,6,CA,California,31112,59370,2143314
15687,2017,32,48,TX,Texas,4424,8530,286517
15688,2017,32,4,AZ,Arizona,4049,7728,227056
15689,2017,32,12,FL,Florida,3463,5903,194416
15690,2017,32,53,WA,Washington,3161,5955,217045
15691,2017,32,49,UT,Utah,2755,5897,157333
15692,2017,32,17,IL,Illinois,2647,4837,175929
15693,2017,32,8,CO,Colorado,2617,4883,161628
15694,2017,32,15,HI,Hawaii,2152,4312,110304
15695,2017,32,36,NY,New York,2059,3328,120646
15696,2017,32,41,OR,Oregon,1924,3470,111074
15697,2017,32,39,OH,Ohio,1268,2273,72451
15698,2017,32,51,VA,Virginia,1244,2396,89664
15699,2017,32,26,MI,Michigan,1227,2238,80862
15700,2017,32,13,GA,Georgia,1157,2318,60785
15701,2017,32,42,PA,Pennsylvania,1077,1815,58064
15702,2017,32,16,ID,Idaho,1055,2122,43147
15703,2017,32,34,NJ,New Jersey,976,1698,61486
15704,2017,32,37,NC,North Carolina,965,1864,50969
15705,2017,32,35,NM,New Mexico,931,1863,50277
15706,2017,32,29,MO,Missouri,873,1678,53648
15707,2017,32,55,WI,Wisconsin,796,1423,114752
15708,2017,32,18,IN,Indiana,780,1482,42457
15709,2017,32,27,MN,Minnesota,731,1300,44718
15710,2017,32,47,TN,Tennessee,715,1397,42200
15711,2017,32,57,FR,Foreign,692,1519,35703
15712,2017,32,2,AK,Alaska,672,1342,44460
15713,2017,32,24,MD,Maryland,668,1238,49711
15714,2017,32,25,MA,Massachusetts,582,915,36688
15715,2017,32,30,MT,Montana,574,1036,31042
15716,2017,32,40,OK,Oklahoma,569,1093,26087
15717,2017,32,20,KS,Kansas,518,1042,31764
15718,2017,32,22,LA,Louisiana,480,927,25140
15719,2017,32,45,SC,South Carolina,462,934,33434
15720,2017,32,56,WY,Wyoming,444,895,31111
15721,2017,32,19,IA,Iowa,424,793,23249
15722,2017,32,31,NE,Nebraska,374,723,24926
15723,2017,32,5,AR,Arkansas,370,772,18630
15724,2017,32,21,KY,Kentucky,349,644,23148
15725,2017,32,38,ND,North Dakota,333,669,21064
15726,2017,32,9,CT,Connecticut,323,556,25824
15727,2017,32,1,AL,Alabama,301,593,21210
15728,2017,32,28,MS,Mississippi,264,518,13681
15729,2017,32,46,SD,South Dakota,220,386,11110
15730,2017,32,11,DC,District Of Columbia,146,219,12636
15731,2017,32,33,NH,New Hampshire,138,235,8377
15732,2017,32,54,WV,West Virginia,110,216,5989
15733,2017,32,44,RI,Rhode Island,95,152,6888
15734,2017,32,10,DE,Delaware,93,150,5428
15735,2017,32,50,VT,Vermont,90,132,5849
15736,2017,32,23,ME,Maine,86,156,5164
15737,2017,33,96,NH,NH Total Migration-US and Foreign,32388,55998,2610046
15738,2017,33,97,NH,NH Total Migration-US,32289,55762,2604032
15739,2017,33,98,NH,NH Total Migration-Foreign,99,236,6014
15740,2017,33,97,NH,NH Total Migration-Same State,22225,37405,1306106
15741,2017,33,33,NH,NH Non-migrants,526053,1045121,44661149
15742,2017,33,25,MA,Massachusetts,13229,22398,1114065
15743,2017,33,23,ME,Maine,2351,3795,137286
15744,2017,33,12,FL,Florida,2100,3535,125975
15745,2017,33,50,VT,Vermont,1752,2836,110547
15746,2017,33,36,NY,New York,1589,2668,130672
15747,2017,33,9,CT,Connecticut,1225,2105,190374
15748,2017,33,6,CA,California,1072,1853,95289
15749,2017,33,48,TX,Texas,705,1341,56710
15750,2017,33,51,VA,Virginia,667,1299,62513
15751,2017,33,37,NC,North Carolina,646,1265,38971
15752,2017,33,42,PA,Pennsylvania,623,1113,56089
15753,2017,33,34,NJ,New Jersey,577,990,58167
15754,2017,33,44,RI,Rhode Island,498,857,37468
15755,2017,33,8,CO,Colorado,479,809,27284
15756,2017,33,24,MD,Maryland,342,639,33223
15757,2017,33,4,AZ,Arizona,322,610,17906
15758,2017,33,53,WA,Washington,307,584,22456
15759,2017,33,45,SC,South Carolina,300,563,15434
15760,2017,33,17,IL,Illinois,296,551,41460
15761,2017,33,39,OH,Ohio,283,510,24793
15762,2017,33,13,GA,Georgia,282,546,20156
15763,2017,33,26,MI,Michigan,187,333,15283
15764,2017,33,47,TN,Tennessee,178,325,10780
15765,2017,33,29,MO,Missouri,153,294,10388
15766,2017,33,41,OR,Oregon,148,246,9771
15767,2017,33,18,IN,Indiana,144,271,10474
15768,2017,33,27,MN,Minnesota,130,250,11697
15769,2017,33,55,WI,Wisconsin,121,205,8358
15770,2017,33,49,UT,Utah,114,250,7827
15771,2017,33,11,DC,District Of Columbia,114,179,13163
15772,2017,33,21,KY,Kentucky,112,226,8487
15773,2017,33,32,NV,Nevada,111,217,6661
15774,2017,33,57,FR,Foreign,99,236,6014
15775,2017,33,15,HI,Hawaii,99,191,6468
15776,2017,33,22,LA,Louisiana,95,174,5690
15777,2017,33,40,OK,Oklahoma,90,174,7188
15778,2017,33,35,NM,New Mexico,88,152,5384
15779,2017,33,2,AK,Alaska,87,172,6481
15780,2017,33,20,KS,Kansas,79,166,6799
15781,2017,33,1,AL,Alabama,76,120,3758
15782,2017,33,30,MT,Montana,67,110,2966
15783,2017,33,10,DE,Delaware,62,122,4965
15784,2017,33,54,WV,West Virginia,61,131,3384
15785,2017,33,19,IA,Iowa,55,107,4321
15786,2017,33,5,AR,Arkansas,53,102,3733
15787,2017,33,31,NE,Nebraska,42,76,2638
15788,2017,33,28,MS,Mississippi,40,70,1644
15789,2017,33,16,ID,Idaho,40,80,1730
15790,2017,33,56,WY,Wyoming,34,58,4400
15791,2017,33,38,ND,North Dakota,34,48,1436
15792,2017,33,46,SD,South Dakota,30,46,1323
15793,2017,34,96,NJ,NJ Total Migration-US and Foreign,114088,206049,9803076
15794,2017,34,97,NJ,NJ Total Migration-US,113449,204691,9777346
15795,2017,34,98,NJ,NJ Total Migration-Foreign,639,1358,25730
15796,2017,34,97,NJ,NJ Total Migration-Same State,150558,272919,11905479
15797,2017,34,34,NJ,NJ Non-migrants,3333326,7077251,325573228
15798,2017,34,36,NY,New York,43869,80599,4453439
15799,2017,34,42,PA,Pennsylvania,16235,28002,1191557
15800,2017,34,12,FL,Florida,8988,15089,541421
15801,2017,34,6,CA,California,5363,9607,579302
15802,2017,34,24,MD,Maryland,3515,6713,242841
15803,2017,34,48,TX,Texas,3420,6593,271397
15804,2017,34,51,VA,Virginia,3149,5800,230211
15805,2017,34,37,NC,North Carolina,2796,5207,175740
15806,2017,34,25,MA,Massachusetts,2778,4618,244101
15807,2017,34,9,CT,Connecticut,2463,4452,256127
15808,2017,34,13,GA,Georgia,2025,4021,135411
15809,2017,34,17,IL,Illinois,2024,3785,232904
15810,2017,34,10,DE,Delaware,1387,2375,86542
15811,2017,34,39,OH,Ohio,1386,2541,112234
15812,2017,34,45,SC,South Carolina,1138,1962,62067
15813,2017,34,53,WA,Washington,935,1832,80456
15814,2017,34,4,AZ,Arizona,929,1754,70808
15815,2017,34,8,CO,Colorado,910,1580,71960
15816,2017,34,26,MI,Michigan,885,1560,65091
15817,2017,34,47,TN,Tennessee,756,1418,57321
15818,2017,34,11,DC,District Of Columbia,641,847,55707
15819,2017,34,57,FR,Foreign,639,1358,25730
15820,2017,34,18,IN,Indiana,566,1049,41973
15821,2017,34,29,MO,Missouri,541,999,46756
15822,2017,34,27,MN,Minnesota,486,912,46404
15823,2017,34,32,NV,Nevada,485,843,26387
15824,2017,34,55,WI,Wisconsin,461,797,40819
15825,2017,34,44,RI,Rhode Island,415,676,27865
15826,2017,34,22,LA,Louisiana,394,717,25098
15827,2017,34,33,NH,New Hampshire,352,625,29527
15828,2017,34,21,KY,Kentucky,332,634,26807
15829,2017,34,41,OR,Oregon,325,531,19462
15830,2017,34,1,AL,Alabama,325,608,16601
15831,2017,34,20,KS,Kansas,306,573,25510
15832,2017,34,15,HI,Hawaii,300,574,18328
15833,2017,34,40,OK,Oklahoma,295,575,19136
15834,2017,34,23,ME,Maine,264,438,17835
15835,2017,34,49,UT,Utah,230,456,15997
15836,2017,34,54,WV,West Virginia,219,404,11264
15837,2017,34,50,VT,Vermont,214,323,16072
15838,2017,34,19,IA,Iowa,211,374,15922
15839,2017,34,5,AR,Arkansas,203,428,20738
15840,2017,34,35,NM,New Mexico,164,295,8697
15841,2017,34,28,MS,Mississippi,144,280,7424
15842,2017,34,31,NE,Nebraska,142,297,10883
15843,2017,34,2,AK,Alaska,117,243,7698
15844,2017,34,16,ID,Idaho,96,195,5940
15845,2017,34,38,ND,North Dakota,95,179,4356
15846,2017,34,46,SD,South Dakota,65,123,3250
15847,2017,34,56,WY,Wyoming,56,91,1881
15848,2017,34,30,MT,Montana,54,97,2081
15849,2017,35,96,NM,NM Total Migration-US and Foreign,35993,70547,2142066
15850,2017,35,97,NM,NM Total Migration-US,35301,68902,2108221
15851,2017,35,98,NM,NM Total Migration-Foreign,692,1645,33845
15852,2017,35,97,NM,NM Total Migration-Same State,23087,45419,1008810
15853,2017,35,35,NM,NM Non-migrants,697193,1472790,39851183
15854,2017,35,48,TX,Texas,7725,16207,427104
15855,2017,35,6,CA,California,3842,6927,263425
15856,2017,35,4,AZ,Arizona,3289,6868,149945
15857,2017,35,8,CO,Colorado,3219,6067,162379
15858,2017,35,12,FL,Florida,1447,2745,84986
15859,2017,35,53,WA,Washington,983,1832,59319
15860,2017,35,40,OK,Oklahoma,802,1691,47107
15861,2017,35,17,IL,Illinois,774,1342,52495
15862,2017,35,36,NY,New York,751,1282,99851
15863,2017,35,32,NV,Nevada,741,1463,41261
15864,2017,35,51,VA,Virginia,718,1472,61287
15865,2017,35,57,FR,Foreign,692,1645,33845
15866,2017,35,41,OR,Oregon,588,970,28554
15867,2017,35,49,UT,Utah,573,1303,28170
15868,2017,35,37,NC,North Carolina,569,1150,30330
15869,2017,35,39,OH,Ohio,552,1007,35764
15870,2017,35,13,GA,Georgia,534,1057,29195
15871,2017,35,29,MO,Missouri,492,923,27953
15872,2017,35,42,PA,Pennsylvania,486,851,27907
15873,2017,35,20,KS,Kansas,436,920,23053
15874,2017,35,47,TN,Tennessee,413,783,24169
15875,2017,35,26,MI,Michigan,391,655,18317
15876,2017,35,24,MD,Maryland,390,724,32462
15877,2017,35,27,MN,Minnesota,344,574,27165
15878,2017,35,55,WI,Wisconsin,334,625,24087
15879,2017,35,22,LA,Louisiana,318,638,16836
15880,2017,35,18,IN,Indiana,316,558,20388
15881,2017,35,25,MA,Massachusetts,293,483,21772
15882,2017,35,2,AK,Alaska,276,615,19140
15883,2017,35,45,SC,South Carolina,251,520,15337
15884,2017,35,56,WY,Wyoming,243,518,15363
15885,2017,35,34,NJ,New Jersey,241,431,17373
15886,2017,35,5,AR,Arkansas,241,474,11481
15887,2017,35,15,HI,Hawaii,239,519,14408
15888,2017,35,30,MT,Montana,230,422,13244
15889,2017,35,31,NE,Nebraska,228,431,12058
15890,2017,35,16,ID,Idaho,228,491,11706
15891,2017,35,1,AL,Alabama,228,498,11998
15892,2017,35,19,IA,Iowa,218,391,11776
15893,2017,35,38,ND,North Dakota,180,375,10688
15894,2017,35,46,SD,South Dakota,173,375,9683
15895,2017,35,21,KY,Kentucky,173,318,9961
15896,2017,35,28,MS,Mississippi,142,262,7096
15897,2017,35,9,CT,Connecticut,142,225,12312
15898,2017,35,11,DC,District Of Columbia,109,166,11949
15899,2017,35,23,ME,Maine,101,158,6826
15900,2017,35,33,NH,New Hampshire,96,162,5108
15901,2017,35,54,WV,West Virginia,80,151,5238
15902,2017,35,50,VT,Vermont,64,94,3238
15903,2017,35,10,DE,Delaware,62,132,4383
15904,2017,35,44,RI,Rhode Island,36,57,2572
15905,2017,36,96,NY,NY Total Migration-US and Foreign,183555,290540,13659743
15906,2017,36,97,NY,NY Total Migration-US,182223,287914,13606719
15907,2017,36,98,NY,NY Total Migration-Foreign,1332,2626,53024
15908,2017,36,97,NY,NY Total Migration-Same State,308397,528611,22503745
15909,2017,36,36,NY,NY Non-migrants,7503805,14962627,685746009
15910,2017,36,34,NJ,New Jersey,26108,40357,2303709
15911,2017,36,12,FL,Florida,20916,33275,1186497
15912,2017,36,6,CA,California,17750,25036,1999650
15913,2017,36,42,PA,Pennsylvania,12952,21116,794884
15914,2017,36,25,MA,Massachusetts,10109,13992,799430
15915,2017,36,9,CT,Connecticut,9690,14760,993693
15916,2017,36,48,TX,Texas,8569,14925,618287
15917,2017,36,51,VA,Virginia,6938,11800,525820
15918,2017,36,37,NC,North Carolina,6922,12042,366473
15919,2017,36,17,IL,Illinois,5358,7573,509733
15920,2017,36,24,MD,Maryland,5349,8787,353195
15921,2017,36,13,GA,Georgia,5325,9479,288072
15922,2017,36,39,OH,Ohio,3654,6017,223968
15923,2017,36,11,DC,District Of Columbia,3123,3722,328079
15924,2017,36,45,SC,South Carolina,2858,4892,122106
15925,2017,36,8,CO,Colorado,2831,4443,160498
15926,2017,36,53,WA,Washington,2756,4492,208401
15927,2017,36,26,MI,Michigan,2579,3991,157882
15928,2017,36,4,AZ,Arizona,2392,3963,135477
15929,2017,36,47,TN,Tennessee,2065,3509,110292
15930,2017,36,50,VT,Vermont,1590,2461,80891
15931,2017,36,29,MO,Missouri,1430,2421,101908
15932,2017,36,18,IN,Indiana,1415,2408,82017
15933,2017,36,57,FR,Foreign,1332,2626,53024
15934,2017,36,27,MN,Minnesota,1284,1861,102902
15935,2017,36,41,OR,Oregon,1274,1888,75394
15936,2017,36,55,WI,Wisconsin,1238,1846,77571
15937,2017,36,32,NV,Nevada,1228,1942,72320
15938,2017,36,44,RI,Rhode Island,1200,1739,61411
15939,2017,36,22,LA,Louisiana,1158,1872,52759
15940,2017,36,33,NH,New Hampshire,1114,1705,75545
15941,2017,36,21,KY,Kentucky,969,1707,50418
15942,2017,36,15,HI,Hawaii,954,1932,45949
