id,dest_year,origin_fips,dest_fips,returns,exempt,agi
41578,2017,41,83,2,4,105
41579,2017,41,85,2,4,105
41580,2017,41,87,2,4,105
41581,2017,43,1,3,5,56
41582,2017,43,3,3,5,56
41583,2017,43,5,3,5,56
41584,2017,43,7,3,5,56
41585,2017,43,9,3,5,56
41586,2017,43,11,3,5,56
41587,2017,43,13,3,5,56
41588,2017,43,15,3,5,56
41589,2017,43,17,3,5,56
41590,2017,43,19,80,171,2896
41591,2017,43,21,3,5,56
41592,2017,43,23,3,5,56
41593,2017,43,25,3,5,56
41594,2017,43,27,3,5,56
41595,2017,43,29,3,5,56
41596,2017,43,31,3,5,56
41597,2017,43,33,3,5,56
41598,2017,43,35,3,5,56
41599,2017,43,37,3,5,56
41600,2017,43,39,3,5,56
41601,2017,43,41,3,5,56
41602,2017,43,43,4000,10259,181458
41603,2017,43,45,3,5,56
41604,2017,43,47,3,5,56
41605,2017,43,49,3,5,56
41606,2017,43,51,47,118,1819
41607,2017,43,53,3,5,56
41608,2017,43,55,3,5,56
41609,2017,43,57,3,5,56
41610,2017,43,59,3,5,56
41611,2017,43,61,3,5,56
41612,2017,43,63,3,5,56
41613,2017,43,65,94,254,3426
41614,2017,43,67,3,5,56
41615,2017,43,69,3,5,56
41616,2017,43,71,3,5,56
41617,2017,43,73,3,5,56
41618,2017,43,75,3,5,56
41619,2017,43,77,3,5,56
41620,2017,43,79,3,5,56
41621,2017,43,81,3,5,56
41622,2017,43,83,3,5,56
41623,2017,43,85,3,5,56
41624,2017,43,87,3,5,56
41625,2017,45,1,201,419,8582
41626,2017,45,3,2,4,62
41627,2017,45,5,2,4,62
41628,2017,45,7,2,4,62
41629,2017,45,9,2,4,62
41630,2017,45,11,2,4,62
41631,2017,45,13,2,4,62
41632,2017,45,15,20,44,961
41633,2017,45,17,2,4,62
41634,2017,45,19,2,4,62
41635,2017,45,21,2,4,62
41636,2017,45,23,2,4,62
41637,2017,45,25,2,4,62
41638,2017,45,27,120,264,4633
41639,2017,45,29,2,4,62
41640,2017,45,31,2,4,62
41641,2017,45,33,2,4,62
41642,2017,45,35,2,4,62
41643,2017,45,37,2,4,62
41644,2017,45,39,2,4,62
41645,2017,45,41,2,4,62
41646,2017,45,43,2,4,62
41647,2017,45,45,5423,12342,257813
41648,2017,45,47,2,4,62
41649,2017,45,49,2,4,62
41650,2017,45,51,2,4,62
41651,2017,45,53,2,4,62
41652,2017,45,55,2,4,62
41653,2017,45,57,2,4,62
41654,2017,45,59,2,4,62
41655,2017,45,61,2,4,62
41656,2017,45,63,2,4,62
41657,2017,45,65,2,4,62
41658,2017,45,67,2,4,62
41659,2017,45,69,2,4,62
41660,2017,45,71,2,4,62
41661,2017,45,73,2,4,62
41662,2017,45,75,26,54,1060
41663,2017,45,77,2,4,62
41664,2017,45,79,2,4,62
41665,2017,45,81,2,4,62
41666,2017,45,83,2,4,62
41667,2017,45,85,2,4,62
41668,2017,45,87,2,4,62
41669,2017,47,1,36,66,1611
41670,2017,47,3,3,6,-636
41671,2017,47,5,3,6,-636
41672,2017,47,7,3,6,-636
41673,2017,47,9,3,6,-636
41674,2017,47,11,3,6,-636
41675,2017,47,13,3,6,-636
41676,2017,47,15,3,6,-636
41677,2017,47,17,3,6,-636
41678,2017,47,19,3,6,-636
41679,2017,47,21,3,6,-636
41680,2017,47,23,3,6,-636
41681,2017,47,25,3,6,-636
41682,2017,47,27,3,6,-636
41683,2017,47,29,3,6,-636
41684,2017,47,31,3,6,-636
41685,2017,47,33,3,6,-636
41686,2017,47,35,3,6,-636
41687,2017,47,37,3,6,-636
41688,2017,47,39,3,6,-636
41689,2017,47,41,3,6,-636
41690,2017,47,43,3,6,-636
41691,2017,47,45,3,6,-636
41692,2017,47,47,4650,11663,178899
41693,2017,47,49,3,6,-636
41694,2017,47,51,3,6,-636
41695,2017,47,53,103,271,4226
41696,2017,47,55,3,6,-636
41697,2017,47,57,3,6,-636
41698,2017,47,59,3,6,-636
41699,2017,47,61,3,6,-636
41700,2017,47,63,3,6,-636
41701,2017,47,65,3,6,-636
41702,2017,47,67,3,6,-636
41703,2017,47,69,3,6,-636
41704,2017,47,71,3,6,-636
41705,2017,47,73,3,6,-636
41706,2017,47,75,3,6,-636
41707,2017,47,77,3,6,-636
41708,2017,47,79,3,6,-636
41709,2017,47,81,3,6,-636
41710,2017,47,83,158,311,34604
41711,2017,47,85,3,6,-636
41712,2017,47,87,3,6,-636
41713,2017,49,1,29,53,1261
41714,2017,49,3,2,5,8
41715,2017,49,5,2,5,8
41716,2017,49,7,2,5,8
41717,2017,49,9,2,5,8
41718,2017,49,11,2,5,8
41719,2017,49,13,2,5,8
41720,2017,49,15,2,5,8
41721,2017,49,17,2,5,8
41722,2017,49,19,2,5,8
41723,2017,49,21,2,5,8
41724,2017,49,23,2,5,8
41725,2017,49,25,2,5,8
41726,2017,49,27,2,5,8
41727,2017,49,29,2,5,8
41728,2017,49,31,2,5,8
41729,2017,49,33,2,5,8
41730,2017,49,35,2,5,8
41731,2017,49,37,2,5,8
41732,2017,49,39,2,5,8
41733,2017,49,41,2,5,8
41734,2017,49,43,2,5,8
41735,2017,49,45,2,5,8
41736,2017,49,47,2,5,8
41737,2017,49,49,4927,10740,227514
41738,2017,49,51,2,5,8
41739,2017,49,53,2,5,8
41740,2017,49,55,2,5,8
41741,2017,49,57,22,31,991
41742,2017,49,59,2,5,8
41743,2017,49,61,54,113,1835
41744,2017,49,63,2,5,8
41745,2017,49,65,2,5,8
41746,2017,49,67,2,5,8
41747,2017,49,69,56,93,2131
41748,2017,49,71,2,5,8
41749,2017,49,73,2,5,8
41750,2017,49,75,2,5,8
41751,2017,49,77,2,5,8
41752,2017,49,79,2,5,8
41753,2017,49,81,2,5,8
41754,2017,49,83,2,5,8
41755,2017,49,85,2,5,8
41756,2017,49,87,2,5,8
41757,2017,51,1,24,54,1284
41758,2017,51,3,2,5,157
41759,2017,51,5,31,76,1144
41760,2017,51,7,2,5,157
41761,2017,51,9,2,5,157
41762,2017,51,11,22,61,933
41763,2017,51,13,2,5,157
41764,2017,51,15,2,5,157
41765,2017,51,17,2,5,157
41766,2017,51,19,405,986,16577
41767,2017,51,21,2,5,157
41768,2017,51,23,2,5,157
41769,2017,51,25,2,5,157
41770,2017,51,27,2,5,157
41771,2017,51,29,2,5,157
41772,2017,51,31,2,5,157
41773,2017,51,33,2,5,157
41774,2017,51,35,2,5,157
41775,2017,51,37,2,5,157
41776,2017,51,39,2,5,157
41777,2017,51,41,2,5,157
41778,2017,51,43,20,71,1112
41779,2017,51,45,2,5,157
41780,2017,51,47,2,5,157
41781,2017,51,49,2,5,157
41782,2017,51,51,7708,22425,439946
41783,2017,51,53,2,5,157
41784,2017,51,55,2,5,157
41785,2017,51,57,2,5,157
41786,2017,51,59,2,5,157
41787,2017,51,61,2,5,157
41788,2017,51,63,2,5,157
41789,2017,51,65,104,303,4285
41790,2017,51,67,2,5,157
41791,2017,51,69,2,5,157
41792,2017,51,71,2,5,157
41793,2017,51,73,2,5,157
41794,2017,51,75,2,5,157
41795,2017,51,77,2,5,157
41796,2017,51,79,2,5,157
41797,2017,51,81,2,5,157
41798,2017,51,83,2,5,157
41799,2017,51,85,2,5,157
41800,2017,51,87,2,5,157
41801,2017,53,1,50,99,1991
41802,2017,53,3,4,8,122
41803,2017,53,5,4,8,122
41804,2017,53,7,4,8,122
41805,2017,53,9,4,8,122
41806,2017,53,11,4,8,122
41807,2017,53,13,4,8,122
41808,2017,53,15,4,8,122
41809,2017,53,17,4,8,122
41810,2017,53,19,4,8,122
41811,2017,53,21,4,8,122
41812,2017,53,23,4,8,122
41813,2017,53,25,4,8,122
41814,2017,53,27,23,59,777
41815,2017,53,29,4,8,122
41816,2017,53,31,4,8,122
41817,2017,53,33,4,8,122
41818,2017,53,35,4,8,122
41819,2017,53,37,4,8,122
41820,2017,53,39,4,8,122
41821,2017,53,41,4,8,122
41822,2017,53,43,4,8,122
41823,2017,53,45,4,8,122
41824,2017,53,47,89,241,3147
41825,2017,53,49,4,8,122
41826,2017,53,51,4,8,122
41827,2017,53,53,6875,18186,307285
41828,2017,53,55,4,8,122
41829,2017,53,57,4,8,122
41830,2017,53,59,4,8,122
41831,2017,53,61,4,8,122
41832,2017,53,63,4,8,122
41833,2017,53,65,4,8,122
41834,2017,53,67,4,8,122
41835,2017,53,69,4,8,122
41836,2017,53,71,4,8,122
41837,2017,53,73,4,8,122
41838,2017,53,75,4,8,122
41839,2017,53,77,4,8,122
41840,2017,53,79,4,8,122
41841,2017,53,81,4,8,122
41842,2017,53,83,364,842,12691
41843,2017,53,85,4,8,122
41844,2017,53,87,4,8,122
41845,2017,55,1,148,259,7117
41846,2017,55,3,3,6,98
41847,2017,55,5,3,6,98
41848,2017,55,7,3,6,98
41849,2017,55,9,81,177,3027
41850,2017,55,11,3,6,98
41851,2017,55,13,3,6,98
41852,2017,55,15,3,6,98
41853,2017,55,17,324,690,14482
41854,2017,55,19,3,6,98
41855,2017,55,21,41,84,1638
41856,2017,55,23,3,6,98
41857,2017,55,25,3,6,98
41858,2017,55,27,28,68,1526
41859,2017,55,29,3,6,98
41860,2017,55,31,3,6,98
41861,2017,55,33,3,6,98
41862,2017,55,35,3,6,98
41863,2017,55,37,3,6,98
41864,2017,55,39,3,6,98
41865,2017,55,41,3,6,98
41866,2017,55,43,3,6,98
41867,2017,55,45,3,6,98
41868,2017,55,47,3,6,98
41869,2017,55,49,3,6,98
41870,2017,55,51,3,6,98
41871,2017,55,53,3,6,98
41872,2017,55,55,55403,118348,3441528
41873,2017,55,57,94,160,2202
41874,2017,55,59,3,6,98
41875,2017,55,61,3,6,98
41876,2017,55,63,3,6,98
41877,2017,55,65,3,6,98
41878,2017,55,67,3,6,98
41879,2017,55,69,43,77,1872
41880,2017,55,71,3,6,98
41881,2017,55,73,3,6,98
41882,2017,55,75,3,6,98
41883,2017,55,77,3,6,98
41884,2017,55,79,135,269,5759
41885,2017,55,81,3,6,98
41886,2017,55,83,3,6,98
41887,2017,55,85,3,6,98
41888,2017,55,87,3,6,98
41889,2017,57,1,143,259,4327
41890,2017,57,3,4,8,154
41891,2017,57,5,4,8,154
41892,2017,57,7,4,8,154
41893,2017,57,9,4,8,154
41894,2017,57,11,4,8,154
41895,2017,57,13,4,8,154
41896,2017,57,15,4,8,154
41897,2017,57,17,31,66,977
41898,2017,57,19,29,54,774
41899,2017,57,21,4,8,154
41900,2017,57,23,4,8,154
41901,2017,57,25,4,8,154
41902,2017,57,27,40,77,1328
41903,2017,57,29,4,8,154
41904,2017,57,31,4,8,154
41905,2017,57,33,4,8,154
41906,2017,57,35,4,8,154
41907,2017,57,37,4,8,154
41908,2017,57,39,4,8,154
41909,2017,57,41,4,8,154
41910,2017,57,43,4,8,154
41911,2017,57,45,4,8,154
41912,2017,57,47,4,8,154
41913,2017,57,49,4,8,154
41914,2017,57,51,4,8,154
41915,2017,57,53,4,8,154
41916,2017,57,55,132,222,4930
41917,2017,57,57,11494,24251,729548
41918,2017,57,59,4,8,154
41919,2017,57,61,4,8,154
41920,2017,57,63,4,8,154
41921,2017,57,65,4,8,154
41922,2017,57,67,4,8,154
41923,2017,57,69,136,220,5492
41924,2017,57,71,4,8,154
41925,2017,57,73,4,8,154
41926,2017,57,75,4,8,154
41927,2017,57,77,4,8,154
41928,2017,57,79,4,8,154
41929,2017,57,81,4,8,154
41930,2017,57,83,4,8,154
41931,2017,57,85,4,8,154
41932,2017,57,87,4,8,154
41933,2017,59,1,21,47,944
41934,2017,59,3,2,5,69
41935,2017,59,5,2,5,69
41936,2017,59,7,2,5,69
41937,2017,59,9,2,5,69
41938,2017,59,11,2,5,69
41939,2017,59,13,2,5,69
41940,2017,59,15,2,5,69
41941,2017,59,17,2,5,69
41942,2017,59,19,2,5,69
41943,2017,59,21,2,5,69
41944,2017,59,23,2,5,69
41945,2017,59,25,2,5,69
41946,2017,59,27,2,5,69
41947,2017,59,29,2,5,69
41948,2017,59,31,2,5,69
41949,2017,59,33,2,5,69
41950,2017,59,35,2,5,69
41951,2017,59,37,2,5,69
41952,2017,59,39,2,5,69
41953,2017,59,41,2,5,69
41954,2017,59,43,2,5,69
41955,2017,59,45,2,5,69
41956,2017,59,47,2,5,69
41957,2017,59,49,2,5,69
41958,2017,59,51,2,5,69
41959,2017,59,53,2,5,69
41960,2017,59,55,2,5,69
41961,2017,59,57,2,5,69
41962,2017,59,59,2759,5609,127694
41963,2017,59,61,2,5,69
41964,2017,59,63,2,5,69
41965,2017,59,65,2,5,69
41966,2017,59,67,2,5,69
41967,2017,59,69,2,5,69
41968,2017,59,71,2,5,69
41969,2017,59,73,2,5,69
41970,2017,59,75,2,5,69
41971,2017,59,77,2,5,69
41972,2017,59,79,2,5,69
41973,2017,59,81,2,5,69
41974,2017,59,83,2,5,69
41975,2017,59,85,2,5,69
41976,2017,59,87,2,5,69
41977,2017,61,1,1,2,27
41978,2017,61,3,1,2,27
41979,2017,61,5,1,2,27
41980,2017,61,7,1,2,27
41981,2017,61,9,1,2,27
41982,2017,61,11,1,2,27
41983,2017,61,13,1,2,27
41984,2017,61,15,1,2,27
41985,2017,61,17,1,2,27
41986,2017,61,19,1,2,27
41987,2017,61,21,1,2,27
41988,2017,61,23,1,2,27
41989,2017,61,25,1,2,27
41990,2017,61,27,1,2,27
41991,2017,61,29,1,2,27
41992,2017,61,31,1,2,27
41993,2017,61,33,1,2,27
41994,2017,61,35,1,2,27
41995,2017,61,37,1,2,27
41996,2017,61,39,1,2,27
41997,2017,61,41,1,2,27
41998,2017,61,43,1,2,27
41999,2017,61,45,1,2,27
42000,2017,61,47,1,2,27
42001,2017,61,49,42,115,1630
42002,2017,61,51,1,2,27
42003,2017,61,53,1,2,27
42004,2017,61,55,1,2,27
42005,2017,61,57,1,2,27
42006,2017,61,59,1,2,27
42007,2017,61,61,1301,2847,58974
42008,2017,61,63,1,2,27
42009,2017,61,65,1,2,27
42010,2017,61,67,1,2,27
42011,2017,61,69,42,84,1647
42012,2017,61,71,1,2,27
42013,2017,61,73,1,2,27
42014,2017,61,75,1,2,27
42015,2017,61,77,1,2,27
42016,2017,61,79,1,2,27
42017,2017,61,81,1,2,27
42018,2017,61,83,1,2,27
42019,2017,61,85,1,2,27
42020,2017,61,87,1,2,27
42021,2017,63,1,2,4,69
42022,2017,63,3,2,4,69
42023,2017,63,5,2,4,69
42024,2017,63,7,2,4,69
42025,2017,63,9,2,4,69
42026,2017,63,11,2,4,69
42027,2017,63,13,2,4,69
42028,2017,63,15,2,4,69
42029,2017,63,17,2,4,69
42030,2017,63,19,2,4,69
42031,2017,63,21,2,4,69
42032,2017,63,23,2,4,69
42033,2017,63,25,2,4,69
42034,2017,63,27,2,4,69
42035,2017,63,29,2,4,69
42036,2017,63,31,2,4,69
42037,2017,63,33,2,4,69
42038,2017,63,35,2,4,69
42039,2017,63,37,2,4,69
42040,2017,63,39,2,4,69
42041,2017,63,41,2,4,69
42042,2017,63,43,2,4,69
42043,2017,63,45,2,4,69
42044,2017,63,47,24,73,2023
42045,2017,63,49,2,4,69
42046,2017,63,51,2,4,69
42047,2017,63,53,26,66,1276
42048,2017,63,55,2,4,69
42049,2017,63,57,2,4,69
42050,2017,63,59,2,4,69
42051,2017,63,61,2,4,69
42052,2017,63,63,1453,3727,68936
42053,2017,63,65,2,4,69
42054,2017,63,67,2,4,69
42055,2017,63,69,2,4,69
42056,2017,63,71,2,4,69
42057,2017,63,73,2,4,69
42058,2017,63,75,2,4,69
42059,2017,63,77,2,4,69
42060,2017,63,79,2,4,69
42061,2017,63,81,2,4,69
42062,2017,63,83,44,112,1602
42063,2017,63,85,2,4,69
42064,2017,63,87,2,4,69
42065,2017,65,1,82,205,2874
42066,2017,65,3,3,8,85
42067,2017,65,5,41,91,1146
42068,2017,65,7,3,8,85
42069,2017,65,9,3,8,85
42070,2017,65,11,43,105,1389
42071,2017,65,13,3,8,85
42072,2017,65,15,3,8,85
42073,2017,65,17,3,8,85
42074,2017,65,19,311,831,12129
42075,2017,65,21,3,8,85
42076,2017,65,23,3,8,85
42077,2017,65,25,3,8,85
42078,2017,65,27,25,52,582
42079,2017,65,29,3,8,85
42080,2017,65,31,3,8,85
42081,2017,65,33,3,8,85
42082,2017,65,35,3,8,85
42083,2017,65,37,3,8,85
42084,2017,65,39,3,8,85
42085,2017,65,41,3,8,85
42086,2017,65,43,144,428,5724
42087,2017,65,45,3,8,85
42088,2017,65,47,3,8,85
42089,2017,65,49,3,8,85
42090,2017,65,51,170,468,7115
42091,2017,65,53,3,8,85
42092,2017,65,55,3,8,85
42093,2017,65,57,3,8,85
42094,2017,65,59,3,8,85
42095,2017,65,61,3,8,85
42096,2017,65,63,3,8,85
42097,2017,65,65,7827,22488,427726
42098,2017,65,67,3,8,85
42099,2017,65,69,3,8,85
42100,2017,65,71,3,8,85
42101,2017,65,73,3,8,85
42102,2017,65,75,3,8,85
42103,2017,65,77,3,8,85
42104,2017,65,79,3,8,85
42105,2017,65,81,3,8,85
42106,2017,65,83,30,88,969
42107,2017,65,85,3,8,85
42108,2017,65,87,3,8,85
42109,2017,67,1,38,84,1264
42110,2017,67,3,3,6,206
42111,2017,67,5,3,6,206
42112,2017,67,7,3,6,206
42113,2017,67,9,3,6,206
42114,2017,67,11,3,6,206
42115,2017,67,13,3,6,206
42116,2017,67,15,3,6,206
42117,2017,67,17,3,6,206
42118,2017,67,19,3,6,206
42119,2017,67,21,3,6,206
42120,2017,67,23,3,6,206
42121,2017,67,25,3,6,206
42122,2017,67,27,3,6,206
42123,2017,67,29,3,6,206
42124,2017,67,31,255,642,8616
42125,2017,67,33,3,6,206
42126,2017,67,35,3,6,206
42127,2017,67,37,3,6,206
42128,2017,67,39,3,6,206
42129,2017,67,41,3,6,206
42130,2017,67,43,3,6,206
42131,2017,67,45,3,6,206
42132,2017,67,47,3,6,206
42133,2017,67,49,3,6,206
42134,2017,67,51,3,6,206
42135,2017,67,53,21,44,944
42136,2017,67,55,3,6,206
42137,2017,67,57,3,6,206
42138,2017,67,59,3,6,206
42139,2017,67,61,3,6,206
42140,2017,67,63,3,6,206
42141,2017,67,65,3,6,206
42142,2017,67,67,6603,16790,326161
42143,2017,67,69,3,6,206
42144,2017,67,71,3,6,206
42145,2017,67,73,3,6,206
42146,2017,67,75,3,6,206
42147,2017,67,77,3,6,206
42148,2017,67,79,3,6,206
42149,2017,67,81,3,6,206
42150,2017,67,83,72,155,2784
42151,2017,67,85,3,6,206
42152,2017,67,87,3,6,206
42153,2017,69,1,65,112,3924
42154,2017,69,3,3,5,119
42155,2017,69,5,3,5,119
42156,2017,69,7,3,5,119
42157,2017,69,9,3,5,119
42158,2017,69,11,3,5,119
42159,2017,69,13,3,5,119
42160,2017,69,15,3,5,119
42161,2017,69,17,3,5,119
42162,2017,69,19,3,5,119
42163,2017,69,21,3,5,119
42164,2017,69,23,3,5,119
42165,2017,69,25,3,5,119
42166,2017,69,27,26,64,962
42167,2017,69,29,3,5,119
42168,2017,69,31,3,5,119
42169,2017,69,33,3,5,119
42170,2017,69,35,60,115,2528
42171,2017,69,37,3,5,119
42172,2017,69,39,3,5,119
42173,2017,69,41,3,5,119
42174,2017,69,43,3,5,119
42175,2017,69,45,3,5,119
42176,2017,69,47,3,5,119
42177,2017,69,49,45,94,1642
42178,2017,69,51,3,5,119
42179,2017,69,53,3,5,119
42180,2017,69,55,64,122,3113
42181,2017,69,57,128,259,5261
42182,2017,69,59,3,5,119
42183,2017,69,61,37,82,1256
42184,2017,69,63,3,5,119
42185,2017,69,65,3,5,119
42186,2017,69,67,3,5,119
42187,2017,69,69,14041,29107,828273
42188,2017,69,71,3,5,119
42189,2017,69,73,3,5,119
42190,2017,69,75,3,5,119
42191,2017,69,77,3,5,119
42192,2017,69,79,3,5,119
42193,2017,69,81,3,5,119
42194,2017,69,83,3,5,119
42195,2017,69,85,3,5,119
42196,2017,69,87,3,5,119
42197,2017,71,1,1,3,47
42198,2017,71,3,1,3,47
42199,2017,71,5,1,3,47
42200,2017,71,7,1,3,47
42201,2017,71,9,1,3,47
42202,2017,71,11,1,3,47
42203,2017,71,13,1,3,47
42204,2017,71,15,1,3,47
42205,2017,71,17,1,3,47
42206,2017,71,19,1,3,47
42207,2017,71,21,1,3,47
42208,2017,71,23,1,3,47
42209,2017,71,25,1,3,47
42210,2017,71,27,1,3,47
42211,2017,71,29,1,3,47
42212,2017,71,31,1,3,47
42213,2017,71,33,1,3,47
42214,2017,71,35,1,3,47
42215,2017,71,37,1,3,47
42216,2017,71,39,1,3,47
42217,2017,71,41,1,3,47
42218,2017,71,43,1,3,47
42219,2017,71,45,1,3,47
42220,2017,71,47,1,3,47
42221,2017,71,49,1,3,47
42222,2017,71,51,1,3,47
42223,2017,71,53,1,3,47
42224,2017,71,55,1,3,47
42225,2017,71,57,1,3,47
42226,2017,71,59,1,3,47
42227,2017,71,61,1,3,47
42228,2017,71,63,1,3,47
42229,2017,71,65,1,3,47
42230,2017,71,67,1,3,47
42231,2017,71,69,1,3,47
42232,2017,71,71,1351,3398,61112
42233,2017,71,73,1,3,47
42234,2017,71,75,1,3,47
42235,2017,71,77,1,3,47
42236,2017,71,79,1,3,47
42237,2017,71,81,1,3,47
42238,2017,71,83,1,3,47
42239,2017,71,85,1,3,47
42240,2017,71,87,1,3,47
42241,2017,73,1,52,94,1601
42242,2017,73,3,2,3,95
42243,2017,73,5,2,3,95
42244,2017,73,7,2,3,95
42245,2017,73,9,2,3,95
42246,2017,73,11,2,3,95
42247,2017,73,13,2,3,95
42248,2017,73,15,2,3,95
42249,2017,73,17,2,3,95
42250,2017,73,19,2,3,95
42251,2017,73,21,2,3,95
42252,2017,73,23,2,3,95
42253,2017,73,25,2,3,95
42254,2017,73,27,205,477,7305
42255,2017,73,29,2,3,95
42256,2017,73,31,2,3,95
42257,2017,73,33,2,3,95
42258,2017,73,35,2,3,95
42259,2017,73,37,2,3,95
42260,2017,73,39,20,64,909
42261,2017,73,41,2,3,95
42262,2017,73,43,2,3,95
42263,2017,73,45,2,3,95
42264,2017,73,47,2,3,95
42265,2017,73,49,2,3,95
42266,2017,73,51,2,3,95
42267,2017,73,53,2,3,95
42268,2017,73,55,2,3,95
42269,2017,73,57,2,3,95
42270,2017,73,59,2,3,95
42271,2017,73,61,2,3,95
42272,2017,73,63,2,3,95
42273,2017,73,65,2,3,95
42274,2017,73,67,2,3,95
42275,2017,73,69,2,3,95
42276,2017,73,71,2,3,95
42277,2017,73,73,3279,8270,132966
42278,2017,73,75,2,3,95
42279,2017,73,77,2,3,95
42280,2017,73,79,2,3,95
42281,2017,73,81,2,3,95
42282,2017,73,83,2,3,95
42283,2017,73,85,2,3,95
42284,2017,73,87,2,3,95
42285,2017,75,1,101,179,4172
42286,2017,75,3,3,6,90
42287,2017,75,5,3,6,90
42288,2017,75,7,3,6,90
42289,2017,75,9,3,6,90
42290,2017,75,11,3,6,90
42291,2017,75,13,3,6,90
42292,2017,75,15,3,6,90
42293,2017,75,17,3,6,90
42294,2017,75,19,3,6,90
42295,2017,75,21,3,6,90
42296,2017,75,23,3,6,90
42297,2017,75,25,3,6,90
42298,2017,75,27,150,360,7144
42299,2017,75,29,3,6,90
42300,2017,75,31,3,6,90
42301,2017,75,33,3,6,90
42302,2017,75,35,3,6,90
42303,2017,75,37,3,6,90
42304,2017,75,39,3,6,90
42305,2017,75,41,3,6,90
42306,2017,75,43,3,6,90
42307,2017,75,45,3,6,90
42308,2017,75,47,3,6,90
42309,2017,75,49,3,6,90
42310,2017,75,51,3,6,90
42311,2017,75,53,3,6,90
42312,2017,75,55,3,6,90
42313,2017,75,57,3,6,90
42314,2017,75,59,3,6,90
42315,2017,75,61,3,6,90
42316,2017,75,63,3,6,90
42317,2017,75,65,3,6,90
42318,2017,75,67,3,6,90
42319,2017,75,69,3,6,90
42320,2017,75,71,3,6,90
42321,2017,75,73,3,6,90
42322,2017,75,75,7265,17465,438196
42323,2017,75,77,3,6,90
42324,2017,75,79,3,6,90
42325,2017,75,81,3,6,90
42326,2017,75,83,3,6,90
42327,2017,75,85,3,6,90
42328,2017,75,87,47,113,1613
42329,2017,77,1,2,4,63
42330,2017,77,3,2,4,63
42331,2017,77,5,94,200,3351
42332,2017,77,7,2,4,63
42333,2017,77,9,2,4,63
42334,2017,77,11,33,86,1231
42335,2017,77,13,2,4,63
42336,2017,77,15,2,4,63
42337,2017,77,17,2,4,63
42338,2017,77,19,2,4,63
42339,2017,77,21,2,4,63
42340,2017,77,23,2,4,63
42341,2017,77,25,2,4,63
42342,2017,77,27,2,4,63
42343,2017,77,29,2,4,63
42344,2017,77,31,2,4,63
42345,2017,77,33,2,4,63
42346,2017,77,35,2,4,63
42347,2017,77,37,2,4,63
42348,2017,77,39,2,4,63
42349,2017,77,41,2,4,63
42350,2017,77,43,2,4,63
42351,2017,77,45,2,4,63
42352,2017,77,47,2,4,63
42353,2017,77,49,2,4,63
42354,2017,77,51,2,4,63
42355,2017,77,53,2,4,63
42356,2017,77,55,2,4,63
42357,2017,77,57,2,4,63
42358,2017,77,59,2,4,63
42359,2017,77,61,2,4,63
42360,2017,77,63,2,4,63
42361,2017,77,65,2,4,63
42362,2017,77,67,2,4,63
42363,2017,77,69,2,4,63
42364,2017,77,71,2,4,63
42365,2017,77,73,2,4,63
42366,2017,77,75,2,4,63
42367,2017,77,77,2393,6333,103279
42368,2017,77,79,2,4,63
42369,2017,77,81,2,4,63
42370,2017,77,83,2,4,63
42371,2017,77,85,2,4,63
42372,2017,77,87,2,4,63
42373,2017,79,1,2,3,40
42374,2017,79,3,2,3,40
42375,2017,79,5,2,3,40
42376,2017,79,7,2,3,40
42377,2017,79,9,2,3,40
42378,2017,79,11,2,3,40
42379,2017,79,13,2,3,40
42380,2017,79,15,2,3,40
42381,2017,79,17,2,3,40
42382,2017,79,19,2,3,40
42383,2017,79,21,2,3,40
42384,2017,79,23,2,3,40
42385,2017,79,25,2,3,40
42386,2017,79,27,2,3,40
42387,2017,79,29,2,3,40
42388,2017,79,31,2,3,40
42389,2017,79,33,2,3,40
42390,2017,79,35,2,3,40
42391,2017,79,37,2,3,40
42392,2017,79,39,2,3,40
42393,2017,79,41,2,3,40
42394,2017,79,43,2,3,40
42395,2017,79,45,2,3,40
42396,2017,79,47,2,3,40
42397,2017,79,49,2,3,40
42398,2017,79,51,2,3,40
42399,2017,79,53,2,3,40
42400,2017,79,55,123,249,6136
42401,2017,79,57,2,3,40
42402,2017,79,59,2,3,40
42403,2017,79,61,2,3,40
42404,2017,79,63,2,3,40
42405,2017,79,65,2,3,40
42406,2017,79,67,2,3,40
42407,2017,79,69,2,3,40
42408,2017,79,71,2,3,40
42409,2017,79,73,2,3,40
42410,2017,79,75,2,3,40
42411,2017,79,77,2,3,40
42412,2017,79,79,4059,8317,194400
42413,2017,79,81,2,3,40
42414,2017,79,83,2,3,40
42415,2017,79,85,2,3,40
42416,2017,79,87,2,3,40
42417,2017,81,1,3,6,83
42418,2017,81,3,3,6,83
42419,2017,81,5,3,6,83
42420,2017,81,7,3,6,83
42421,2017,81,9,3,6,83
42422,2017,81,11,3,6,83
42423,2017,81,13,3,6,83
42424,2017,81,15,3,6,83
42425,2017,81,17,3,6,83
42426,2017,81,19,34,89,1514
42427,2017,81,21,3,6,83
42428,2017,81,23,3,6,83
42429,2017,81,25,3,6,83
42430,2017,81,27,3,6,83
42431,2017,81,29,3,6,83
42432,2017,81,31,3,6,83
42433,2017,81,33,3,6,83
42434,2017,81,35,3,6,83
42435,2017,81,37,3,6,83
42436,2017,81,39,3,6,83
42437,2017,81,41,3,6,83
42438,2017,81,43,3,6,83
42439,2017,81,45,3,6,83
42440,2017,81,47,3,6,83
