id,dest_year,dest_countyfips,origin_statefips,origin_countyfips,origin_state,origin_county,returns,exempt,agi
16364,2012,47,97,0,ID,Gooding County Total Migration-US,388,995,12719
16365,2012,47,97,1,ID,Gooding County Total Migration-Same State,249,664,7726
16366,2012,47,97,3,ID,Gooding County Total Migration-Different State,139,331,4993
16367,2012,47,98,0,ID,Gooding County Total Migration-Foreign,0,0,0
16368,2012,47,16,47,ID,Gooding County Non-migrants,4856,13134,88240
16369,2012,47,16,83,ID,Twin Falls County,92,217,3206
16370,2012,47,16,53,ID,Jerome County,59,213,1685
16371,2012,47,16,1,ID,Ada County,24,57,728
16372,2012,47,58,0,SS,Other flows - Same State,74,177,2107
16373,2012,47,59,0,DS,Other flows - Different State,139,331,4993
16374,2012,47,59,1,DS,Other flows - Northeast,0,0,0
16375,2012,47,59,3,DS,Other flows - Midwest,0,0,0
16376,2012,47,59,5,DS,Other flows - South,21,48,1032
16377,2012,47,59,7,DS,Other flows - West,118,283,3961
16378,2012,47,57,9,FR,Foreign - Other flows,0,0,0
16379,2012,49,96,0,ID,Idaho County Total Migration-US and Foreign,532,1166,19462
16380,2012,49,97,0,ID,Idaho County Total Migration-US,532,1166,19462
16381,2012,49,97,1,ID,Idaho County Total Migration-Same State,359,800,12359
16382,2012,49,97,3,ID,Idaho County Total Migration-Different State,173,366,7104
16383,2012,49,98,0,ID,Idaho County Total Migration-Foreign,0,0,0
16384,2012,49,16,49,ID,Idaho County Non-migrants,4654,10286,181711
16385,2012,49,16,61,ID,Lewis County,239,540,8069
16386,2012,49,16,69,ID,Nez Perce County,31,67,991
16387,2012,49,16,1,ID,Ada County,15,32,455
16388,2012,49,16,3,ID,Adams County,15,28,747
16389,2012,49,16,55,ID,Kootenai County,12,25,388
16390,2012,49,58,0,SS,Other flows - Same State,47,108,1708
16391,2012,49,59,0,DS,Other flows - Different State,173,366,7104
16392,2012,49,59,1,DS,Other flows - Northeast,0,0,0
16393,2012,49,59,3,DS,Other flows - Midwest,16,41,730
16394,2012,49,59,5,DS,Other flows - South,14,21,527
16395,2012,49,59,7,DS,Other flows - West,143,304,5847
16396,2012,49,57,9,FR,Foreign - Other flows,0,0,0
16397,2012,51,96,0,ID,Jefferson County Total Migration-US and Foreign,763,2044,28347
16398,2012,51,97,0,ID,Jefferson County Total Migration-US,763,2044,28347
16399,2012,51,97,1,ID,Jefferson County Total Migration-Same State,534,1454,18349
16400,2012,51,97,3,ID,Jefferson County Total Migration-Different State,229,590,9999
16401,2012,51,98,0,ID,Jefferson County Total Migration-Foreign,0,0,0
16402,2012,51,16,51,ID,Jefferson County Non-migrants,7599,22185,383291
16403,2012,51,16,19,ID,Bonneville County,286,770,9623
16404,2012,51,16,65,ID,Madison County,118,322,3754
16405,2012,51,16,43,ID,Fremont County,27,74,1003
16406,2012,51,16,11,ID,Bingham County,23,70,728
16407,2012,51,16,5,ID,Bannock County,20,58,1035
16408,2012,51,4,13,AZ,Maricopa County,15,29,569
16409,2012,51,49,35,UT,Salt Lake County,15,35,541
16410,2012,51,16,1,ID,Ada County,12,28,462
16411,2012,51,49,49,UT,Utah County,11,39,452
16412,2012,51,58,0,SS,Other flows - Same State,48,132,1745
16413,2012,51,59,0,DS,Other flows - Different State,188,487,8436
16414,2012,51,59,1,DS,Other flows - Northeast,0,0,0
16415,2012,51,59,3,DS,Other flows - Midwest,19,53,1089
16416,2012,51,59,5,DS,Other flows - South,35,107,1339
16417,2012,51,59,7,DS,Other flows - West,134,327,6009
16418,2012,51,57,9,FR,Foreign - Other flows,0,0,0
16419,2012,53,96,0,ID,Jerome County Total Migration-US and Foreign,683,1708,10817
16420,2012,53,97,0,ID,Jerome County Total Migration-US,683,1708,10817
16421,2012,53,97,1,ID,Jerome County Total Migration-Same State,480,1234,4014
16422,2012,53,97,3,ID,Jerome County Total Migration-Different State,203,474,6803
16423,2012,53,16,53,ID,Jerome County Non-migrants,6886,19250,182274
16424,2012,53,16,83,ID,Twin Falls County,241,566,5255
16425,2012,53,16,47,ID,Gooding County,91,305,5431
16426,2012,53,16,1,ID,Ada County,38,69,1261
16427,2012,53,16,63,ID,Lincoln County,18,49,416
16428,2012,53,16,31,ID,Cassia County,17,52,472
16429,2012,53,16,13,ID,Blaine County,11,37,311
16430,2012,53,16,19,ID,Bonneville County,11,23,294
16431,2012,53,49,35,UT,Salt Lake County,11,35,335
16432,2012,53,58,0,SS,Other flows - Same State,53,133,1437
16433,2012,53,59,0,DS,Other flows - Different State,192,439,6468
16434,2012,53,59,1,DS,Other flows - Northeast,0,0,0
16435,2012,53,59,3,DS,Other flows - Midwest,20,47,594
16436,2012,53,59,5,DS,Other flows - South,42,93,1323
16437,2012,53,59,7,DS,Other flows - West,130,299,4551
16438,2012,55,96,0,ID,Kootenai County Total Migration-US and Foreign,3817,7574,175390
16439,2012,55,97,0,ID,Kootenai County Total Migration-US,3790,7512,173429
16440,2012,55,97,1,ID,Kootenai County Total Migration-Same State,801,1541,27377
16441,2012,55,97,3,ID,Kootenai County Total Migration-Different State,2989,5971,146052
16442,2012,55,98,0,ID,Kootenai County Total Migration-Foreign,27,62,1960
16443,2012,55,16,55,ID,Kootenai County Non-migrants,51179,112619,2690198
16444,2012,55,53,63,WA,Spokane County,692,1310,30217
16445,2012,55,16,17,ID,Bonner County,230,417,6551
16446,2012,55,16,79,ID,Shoshone County,102,197,3511
16447,2012,55,53,33,WA,King County,96,161,5672
16448,2012,55,16,1,ID,Ada County,93,144,2917
16449,2012,55,16,57,ID,Latah County,92,190,3303
16450,2012,55,6,37,CA,Los Angeles County,77,153,4457
16451,2012,55,16,9,ID,Benewah County,68,139,2636
16452,2012,55,4,13,AZ,Maricopa County,65,135,4253
16453,2012,55,6,59,CA,Orange County,52,97,3096
16454,2012,55,6,73,CA,San Diego County,52,103,2559
16455,2012,55,53,61,WA,Snohomish County,52,102,2524
16456,2012,55,32,3,NV,Clark County,46,80,3136
16457,2012,55,16,21,ID,Boundary County,44,91,1523
16458,2012,55,16,69,ID,Nez Perce County,39,72,1539
16459,2012,55,6,65,CA,Riverside County,37,77,1944
16460,2012,55,53,5,WA,Benton County,31,64,2644
16461,2012,55,53,53,WA,Pierce County,31,61,859
16462,2012,55,6,71,CA,San Bernardino County,30,58,1260
16463,2012,55,16,27,ID,Canyon County,29,62,751
16464,2012,55,49,35,UT,Salt Lake County,29,76,1416
16465,2012,55,30,63,MT,Missoula County,28,57,1273
16466,2012,55,53,65,WA,Stevens County,27,52,1268
16467,2012,55,53,75,WA,Whitman County,27,56,1180
16468,2012,55,2,20,AK,Anchorage Municipality,25,63,1659
16469,2012,55,6,29,CA,Kern County,24,48,1863
16470,2012,55,53,11,WA,Clark County,23,63,1219
16471,2012,55,15,3,HI,Honolulu County,20,43,889
16472,2012,55,41,67,OR,Washington County,20,48,1101
16473,2012,55,53,25,WA,Grant County,20,34,743
16474,2012,55,4,19,AZ,Pima County,19,43,1388
16475,2012,55,41,39,OR,Lane County,19,34,949
16476,2012,55,41,51,OR,Multnomah County,18,33,776
16477,2012,55,6,67,CA,Sacramento County,17,43,1127
16478,2012,55,6,111,CA,Ventura County,17,29,529
16479,2012,55,30,53,MT,Lincoln County,17,31,395
16480,2012,55,53,67,WA,Thurston County,17,25,730
16481,2012,55,30,81,MT,Ravalli County,16,35,519
16482,2012,55,53,35,WA,Kitsap County,16,37,706
16483,2012,55,53,77,WA,Yakima County,16,39,728
16484,2012,55,57,5,FR,Foreign - APO/FPO ZIPs,16,31,405
16485,2012,55,30,31,MT,Gallatin County,15,28,498
16486,2012,55,41,17,OR,Deschutes County,15,25,531
16487,2012,55,16,5,ID,Bannock County,13,32,486
16488,2012,55,16,19,ID,Bonneville County,12,30,807
16489,2012,55,16,83,ID,Twin Falls County,12,29,441
16490,2012,55,30,29,MT,Flathead County,12,30,387
16491,2012,55,53,3,WA,Asotin County,12,27,321
16492,2012,55,53,7,WA,Chelan County,12,19,632
16493,2012,55,53,51,WA,Pend Oreille County,12,24,212
16494,2012,55,2,170,AK,Matanuska-Susitna Borough,11,24,516
16495,2012,55,6,85,CA,Santa Clara County,11,23,978
16496,2012,55,8,41,CO,El Paso County,11,30,264
16497,2012,55,30,13,MT,Cascade County,11,25,288
16498,2012,55,57,1,FR,Foreign - Overseas,11,31,1556
16499,2012,55,4,15,AZ,Mohave County,10,23,494
16500,2012,55,4,25,AZ,Yavapai County,10,19,206
16501,2012,55,6,1,CA,Alameda County,10,16,197
16502,2012,55,6,13,CA,Contra Costa County,10,26,1474
16503,2012,55,6,17,CA,El Dorado County,10,19,572
16504,2012,55,30,111,MT,Yellowstone County,10,26,436
16505,2012,55,41,5,OR,Clackamas County,10,20,565
16506,2012,55,41,59,OR,Umatilla County,10,22,449
16507,2012,55,41,71,OR,Yamhill County,10,23,340
16508,2012,55,49,49,UT,Utah County,10,26,303
16509,2012,55,53,21,WA,Franklin County,10,19,534
16510,2012,55,53,73,WA,Whatcom County,10,13,535
16511,2012,55,58,0,SS,Other flows - Same State,67,138,2913
16512,2012,55,59,0,DS,Other flows - Different State,1071,2174,52242
16513,2012,55,59,1,DS,Other flows - Northeast,72,133,4584
16514,2012,55,59,3,DS,Other flows - Midwest,176,393,9474
16515,2012,55,59,5,DS,Other flows - South,287,586,15231
16516,2012,55,59,7,DS,Other flows - West,536,1062,22953
16517,2012,57,96,0,ID,Latah County Total Migration-US and Foreign,1201,2129,37664
16518,2012,57,97,0,ID,Latah County Total Migration-US,1191,2105,37245
16519,2012,57,97,1,ID,Latah County Total Migration-Same State,428,768,11158
16520,2012,57,97,3,ID,Latah County Total Migration-Different State,763,1337,26087
16521,2012,57,98,0,ID,Latah County Total Migration-Foreign,10,24,419
16522,2012,57,16,57,ID,Latah County Non-migrants,11350,24318,603934
16523,2012,57,53,75,WA,Whitman County,103,160,3443
16524,2012,57,16,69,ID,Nez Perce County,90,164,2579
16525,2012,57,16,55,ID,Kootenai County,83,141,1997
16526,2012,57,16,1,ID,Ada County,56,71,1525
16527,2012,57,53,63,WA,Spokane County,54,103,1487
16528,2012,57,16,27,ID,Canyon County,25,40,535
16529,2012,57,16,17,ID,Bonner County,20,32,237
16530,2012,57,53,3,WA,Asotin County,20,44,726
16531,2012,57,53,33,WA,King County,19,32,490
16532,2012,57,16,5,ID,Bannock County,16,50,496
16533,2012,57,16,19,ID,Bonneville County,16,25,488
16534,2012,57,16,49,ID,Idaho County,14,29,365
16535,2012,57,16,83,ID,Twin Falls County,14,33,250
16536,2012,57,53,5,WA,Benton County,14,23,605
16537,2012,57,6,73,CA,San Diego County,13,23,40
16538,2012,57,30,63,MT,Missoula County,13,21,262
16539,2012,57,16,35,ID,Clearwater County,12,19,318
16540,2012,57,53,53,WA,Pierce County,12,21,410
16541,2012,57,58,0,SS,Other flows - Same State,82,164,2366
16542,2012,57,59,0,DS,Other flows - Different State,515,910,18624
16543,2012,57,59,1,DS,Other flows - Northeast,32,48,1127
16544,2012,57,59,3,DS,Other flows - Midwest,68,110,2257
16545,2012,57,59,5,DS,Other flows - South,90,162,3690
16546,2012,57,59,7,DS,Other flows - West,325,590,11551
16547,2012,57,57,9,FR,Foreign - Other flows,10,24,419
16548,2012,59,96,0,ID,Lemhi County Total Migration-US and Foreign,219,442,9985
16549,2012,59,97,0,ID,Lemhi County Total Migration-US,219,442,9985
16550,2012,59,97,1,ID,Lemhi County Total Migration-Same State,75,165,2673
16551,2012,59,97,3,ID,Lemhi County Total Migration-Different State,144,277,7311
16552,2012,59,16,59,ID,Lemhi County Non-migrants,2817,5850,121671
16553,2012,59,58,0,SS,Other flows - Same State,75,165,2673
16554,2012,59,59,0,DS,Other flows - Different State,144,277,7311
16555,2012,59,59,1,DS,Other flows - Northeast,0,0,0
16556,2012,59,59,3,DS,Other flows - Midwest,23,42,845
16557,2012,59,59,5,DS,Other flows - South,16,25,662
16558,2012,59,59,7,DS,Other flows - West,105,210,5805
16559,2012,61,96,0,ID,Lewis County Total Migration-US and Foreign,166,357,5555
16560,2012,61,97,0,ID,Lewis County Total Migration-US,166,357,5555
16561,2012,61,97,1,ID,Lewis County Total Migration-Same State,95,207,3040
16562,2012,61,97,3,ID,Lewis County Total Migration-Different State,71,150,2514
16563,2012,61,98,0,ID,Lewis County Total Migration-Foreign,0,0,0
16564,2012,61,16,61,ID,Lewis County Non-migrants,1498,3352,65376
16565,2012,61,16,49,ID,Idaho County,42,87,1148
16566,2012,61,16,69,ID,Nez Perce County,30,75,891
16567,2012,61,53,3,WA,Asotin County,11,19,284
16568,2012,61,58,0,SS,Other flows - Same State,23,45,1001
16569,2012,61,59,0,DS,Other flows - Different State,60,131,2230
16570,2012,61,59,3,DS,Other flows - Midwest,0,0,0
16571,2012,61,59,5,DS,Other flows - South,10,19,204
16572,2012,61,59,7,DS,Other flows - West,50,112,2026
16573,2012,61,57,9,FR,Foreign - Other flows,0,0,0
16574,2012,63,96,0,ID,Lincoln County Total Migration-US and Foreign,157,403,4474
16575,2012,63,97,0,ID,Lincoln County Total Migration-US,157,403,4474
16576,2012,63,97,1,ID,Lincoln County Total Migration-Same State,121,314,3445
16577,2012,63,97,3,ID,Lincoln County Total Migration-Different State,36,89,1029
16578,2012,63,16,63,ID,Lincoln County Non-migrants,1559,4304,61880
16579,2012,63,16,83,ID,Twin Falls County,20,44,433
16580,2012,63,16,67,ID,Minidoka County,19,59,673
16581,2012,63,16,47,ID,Gooding County,18,41,586
16582,2012,63,16,13,ID,Blaine County,16,56,449
16583,2012,63,16,53,ID,Jerome County,13,43,313
16584,2012,63,16,1,ID,Ada County,10,14,212
16585,2012,63,58,0,SS,Other flows - Same State,25,57,778
16586,2012,63,59,0,DS,Other flows - Different State,36,89,1029
16587,2012,63,59,1,DS,Other flows - Northeast,0,0,0
16588,2012,63,59,3,DS,Other flows - Midwest,0,0,0
16589,2012,63,59,5,DS,Other flows - South,11,32,308
16590,2012,63,59,7,DS,Other flows - West,25,57,721
16591,2012,65,96,0,ID,Madison County Total Migration-US and Foreign,1110,2652,34580
16592,2012,65,97,0,ID,Madison County Total Migration-US,1110,2652,34580
16593,2012,65,97,1,ID,Madison County Total Migration-Same State,362,919,10571
16594,2012,65,97,3,ID,Madison County Total Migration-Different State,748,1733,24009
16595,2012,65,98,0,ID,Madison County Total Migration-Foreign,0,0,0
16596,2012,65,16,65,ID,Madison County Non-migrants,7132,21602,341558
16597,2012,65,16,19,ID,Bonneville County,88,219,2747
16598,2012,65,16,43,ID,Fremont County,73,198,2595
16599,2012,65,49,49,UT,Utah County,66,161,2717
16600,2012,65,16,51,ID,Jefferson County,61,181,1698
16601,2012,65,49,35,UT,Salt Lake County,43,105,1331
16602,2012,65,16,11,ID,Bingham County,29,61,593
16603,2012,65,49,5,UT,Cache County,23,58,386
16604,2012,65,4,13,AZ,Maricopa County,21,50,631
16605,2012,65,49,11,UT,Davis County,19,43,661
16606,2012,65,16,1,ID,Ada County,18,56,284
16607,2012,65,16,81,ID,Teton County,16,35,436
16608,2012,65,16,27,ID,Canyon County,15,30,391
16609,2012,65,32,3,NV,Clark County,13,37,362
16610,2012,65,6,37,CA,Los Angeles County,12,23,312
16611,2012,65,16,5,ID,Bannock County,12,26,268
16612,2012,65,53,5,WA,Benton County,12,23,446
16613,2012,65,6,65,CA,Riverside County,11,23,198
16614,2012,65,16,83,ID,Twin Falls County,11,30,574
16615,2012,65,53,33,WA,King County,10,18,538
16616,2012,65,53,63,WA,Spokane County,10,26,299
16617,2012,65,56,23,WY,Lincoln County,10,15,166
16618,2012,65,58,0,SS,Other flows - Same State,39,83,984
16619,2012,65,59,0,DS,Other flows - Different State,498,1151,15961
16620,2012,65,59,1,DS,Other flows - Northeast,38,75,694
16621,2012,65,59,3,DS,Other flows - Midwest,68,168,2019
16622,2012,65,59,5,DS,Other flows - South,98,217,5533
16623,2012,65,59,7,DS,Other flows - West,294,691,7715
16624,2012,65,57,9,FR,Foreign - Other flows,0,0,0
16625,2012,67,96,0,ID,Minidoka County Total Migration-US and Foreign,510,1221,13322
16626,2012,67,97,0,ID,Minidoka County Total Migration-US,510,1221,13322
16627,2012,67,97,1,ID,Minidoka County Total Migration-Same State,365,878,8550
16628,2012,67,97,3,ID,Minidoka County Total Migration-Different State,145,343,4772
16629,2012,67,98,0,ID,Minidoka County Total Migration-Foreign,0,0,0
16630,2012,67,16,67,ID,Minidoka County Non-migrants,6525,17014,313134
16631,2012,67,16,31,ID,Cassia County,202,500,5748
16632,2012,67,16,83,ID,Twin Falls County,49,87,657
16633,2012,67,16,1,ID,Ada County,25,45,576
16634,2012,67,16,53,ID,Jerome County,20,65,812
16635,2012,67,16,5,ID,Bannock County,13,25,379
16636,2012,67,16,19,ID,Bonneville County,12,32,346
16637,2012,67,16,63,ID,Lincoln County,11,44,408
16638,2012,67,58,0,SS,Other flows - Same State,33,80,938
16639,2012,67,59,0,DS,Other flows - Different State,145,343,4772
16640,2012,67,59,1,DS,Other flows - Northeast,0,0,0
16641,2012,67,59,3,DS,Other flows - Midwest,11,22,285
16642,2012,67,59,5,DS,Other flows - South,25,46,518
16643,2012,67,59,7,DS,Other flows - West,109,275,3969
16644,2012,67,57,9,FR,Foreign - Other flows,0,0,0
16645,2012,69,96,0,ID,Nez Perce County Total Migration-US and Foreign,1077,2033,35048
16646,2012,69,97,0,ID,Nez Perce County Total Migration-US,1077,2033,35048
16647,2012,69,97,1,ID,Nez Perce County Total Migration-Same State,341,645,10512
16648,2012,69,97,3,ID,Nez Perce County Total Migration-Different State,736,1388,24536
16649,2012,69,98,0,ID,Nez Perce County Total Migration-Foreign,0,0,0
16650,2012,69,16,69,ID,Nez Perce County Non-migrants,14071,29655,727111
16651,2012,69,53,3,WA,Asotin County,261,467,6791
16652,2012,69,16,57,ID,Latah County,103,180,3604
16653,2012,69,16,35,ID,Clearwater County,50,105,1571
16654,2012,69,16,49,ID,Idaho County,49,90,1197
16655,2012,69,16,61,ID,Lewis County,42,78,1492
16656,2012,69,53,75,WA,Whitman County,31,49,1172
16657,2012,69,16,1,ID,Ada County,28,51,764
16658,2012,69,53,63,WA,Spokane County,24,53,884
16659,2012,69,53,33,WA,King County,23,42,650
16660,2012,69,16,55,ID,Kootenai County,22,45,471
16661,2012,69,41,51,OR,Multnomah County,14,28,416
16662,2012,69,16,27,ID,Canyon County,12,29,438
16663,2012,69,6,73,CA,San Diego County,11,13,276
16664,2012,69,53,53,WA,Pierce County,10,24,270
16665,2012,69,58,0,SS,Other flows - Same State,35,67,976
16666,2012,69,59,0,DS,Other flows - Different State,362,712,14077
16667,2012,69,59,1,DS,Other flows - Northeast,12,23,287
16668,2012,69,59,3,DS,Other flows - Midwest,38,78,1538
16669,2012,69,59,5,DS,Other flows - South,68,123,2025
16670,2012,69,59,7,DS,Other flows - West,244,488,10227
16671,2012,69,57,9,FR,Foreign - Other flows,0,0,0
16672,2012,71,96,0,ID,Oneida County Total Migration-US and Foreign,81,231,3070
16673,2012,71,97,0,ID,Oneida County Total Migration-US,81,231,3070
16674,2012,71,97,1,ID,Oneida County Total Migration-Same State,27,82,910
16675,2012,71,97,3,ID,Oneida County Total Migration-Different State,54,149,2160
16676,2012,71,16,71,ID,Oneida County Non-migrants,1348,3476,56520
16677,2012,71,58,0,SS,Other flows - Same State,27,82,910
16678,2012,71,59,0,DS,Other flows - Different State,54,149,2160
16679,2012,71,59,1,DS,Other flows - Northeast,0,0,0
16680,2012,71,59,3,DS,Other flows - Midwest,0,0,0
16681,2012,71,59,5,DS,Other flows - South,0,0,0
16682,2012,71,59,7,DS,Other flows - West,54,149,2160
16683,2012,73,96,0,ID,Owyhee County Total Migration-US and Foreign,352,980,12368
16684,2012,73,97,0,ID,Owyhee County Total Migration-US,352,980,12368
16685,2012,73,97,1,ID,Owyhee County Total Migration-Same State,244,722,8225
16686,2012,73,97,3,ID,Owyhee County Total Migration-Different State,108,258,4143
16687,2012,73,98,0,ID,Owyhee County Total Migration-Foreign,0,0,0
16688,2012,73,16,73,ID,Owyhee County Non-migrants,3259,8753,101719
16689,2012,73,16,27,ID,Canyon County,161,488,5241
