"","long","lat","group","order","region","subregion","county"
"726",-115.147331237793,44.1807746887207,19,744,"idaho","custer","Custer County"
"727",-115.175979614258,44.1807746887207,19,745,"idaho","custer","Custer County"
"728",-115.19889831543,44.2036933898926,19,746,"idaho","custer","Custer County"
"729",-115.158790588379,44.2323417663574,19,747,"idaho","custer","Custer County"
"730",-115.175979614258,44.2953681945801,19,748,"idaho","custer","Custer County"
"731",-115.261917114258,44.3297462463379,19,749,"idaho","custer","Custer County"
"732",-115.261917114258,44.3469314575195,19,750,"idaho","custer","Custer County"
"733",-115.216087341309,44.438606262207,19,751,"idaho","custer","Custer County"
"734",-115.244728088379,44.5130920410156,19,752,"idaho","custer","Custer County"
"735",-115.296295166016,44.5474662780762,19,753,"idaho","custer","Custer County"
"736",-115.28483581543,44.6047668457031,19,754,"idaho","custer","Custer County"
"737",-115.210350036621,44.6219520568848,19,755,"idaho","custer","Custer County"
"738",-115.158790588379,44.6677894592285,19,756,"idaho","custer","Custer County"
"739",-115.13013458252,44.7078971862793,19,757,"idaho","custer","Custer County"
"740",-115.147331237793,44.7250862121582,19,758,"idaho","custer","Custer County"
"741",-115.067115783691,44.770923614502,19,759,"idaho","custer","Custer County"
"742",-114.99836730957,44.7078971862793,19,760,"idaho","custer","Custer County"
"743",-114.963981628418,44.7250862121582,19,761,"idaho","custer","Custer County"
"744",-114.941062927246,44.7193565368652,19,762,"idaho","custer","Custer County"
"745",-114.900955200195,44.759464263916,19,763,"idaho","custer","Custer County"
"746",-114.843658447266,44.7823829650879,19,764,"idaho","custer","Custer County"
"747",-114.797813415527,44.8053016662598,19,765,"idaho","custer","Custer County"
"748",-114.792091369629,44.7995681762695,19,766,"idaho","custer","Custer County"
"749",-114.792091369629,44.7766494750977,19,767,"idaho","custer","Custer County"
"750",-114.797813415527,44.7480049133301,19,768,"idaho","custer","Custer County"
"751",-114.797813415527,44.7193565368652,19,769,"idaho","custer","Custer County"
"752",-114.763450622559,44.6907081604004,19,770,"idaho","custer","Custer County"
"753",-114.723342895508,44.6506004333496,19,771,"idaho","custer","Custer County"
"754",-114.711875915527,44.6506004333496,19,772,"idaho","custer","Custer County"
"755",-114.666046142578,44.6563301086426,19,773,"idaho","custer","Custer County"
"756",-114.63166809082,44.6448707580566,19,774,"idaho","custer","Custer County"
"757",-114.597282409668,44.6334114074707,19,775,"idaho","custer","Custer County"
"758",-114.59156036377,44.6047668457031,19,776,"idaho","custer","Custer County"
"759",-114.574363708496,44.5933036804199,19,777,"idaho","custer","Custer County"
"760",-114.557182312012,44.5818481445312,19,778,"idaho","custer","Custer County"
"761",-114.494155883789,44.6104927062988,19,779,"idaho","custer","Custer County"
"762",-114.459777832031,44.6104927062988,19,780,"idaho","custer","Custer County"
"763",-114.454048156738,44.6104927062988,19,781,"idaho","custer","Custer County"
"764",-114.454048156738,44.6334114074707,19,782,"idaho","custer","Custer County"
"765",-114.408210754395,44.6620597839355,19,783,"idaho","custer","Custer County"
"766",-114.37956237793,44.6677894592285,19,784,"idaho","custer","Custer County"
"767",-114.37956237793,44.7021675109863,19,785,"idaho","custer","Custer County"
"768",-114.402488708496,44.7136268615723,19,786,"idaho","custer","Custer County"
"769",-114.402488708496,44.759464263916,19,787,"idaho","custer","Custer County"
"770",-114.37956237793,44.759464263916,19,788,"idaho","custer","Custer County"
"771",-114.356651306152,44.770923614502,19,789,"idaho","custer","Custer County"
"772",-114.327995300293,44.8053016662598,19,790,"idaho","custer","Custer County"
"773",-114.305076599121,44.8110313415527,19,791,"idaho","custer","Custer County"
"774",-114.270706176758,44.8224868774414,19,792,"idaho","custer","Custer County"
"775",-114.259239196777,44.8282203674316,19,793,"idaho","custer","Custer County"
"776",-114.247779846191,44.8511390686035,19,794,"idaho","custer","Custer County"
"777",-114.213401794434,44.8855133056641,19,795,"idaho","custer","Custer County"
"778",-114.196220397949,44.8797836303711,19,796,"idaho","custer","Custer County"
"779",-114.190490722656,44.8224868774414,19,797,"idaho","custer","Custer County"
"780",-114.201942443848,44.759464263916,19,798,"idaho","custer","Custer County"
"781",-114.184761047363,44.7537307739258,19,799,"idaho","custer","Custer County"
"782",-114.150382995605,44.759464263916,19,800,"idaho","custer","Custer County"
"783",-114.116004943848,44.7537307739258,19,801,"idaho","custer","Custer County"
"784",-114.064437866211,44.7136268615723,19,802,"idaho","custer","Custer County"
"785",-114.041519165039,44.6964378356934,19,803,"idaho","custer","Custer County"
"786",-114.007141113281,44.6563301086426,19,804,"idaho","custer","Custer County"
"787",-113.898284912109,44.570384979248,19,805,"idaho","custer","Custer County"
"788",-113.829528808594,44.5245513916016,19,806,"idaho","custer","Custer County"
"789",-113.795143127441,44.4959030151367,19,807,"idaho","custer","Custer County"
"790",-113.743583679199,44.4787139892578,19,808,"idaho","custer","Custer County"
"791",-113.709197998047,44.4844436645508,19,809,"idaho","custer","Custer County"
"792",-113.657638549805,44.4672546386719,19,810,"idaho","custer","Custer County"
"793",-113.634719848633,44.450065612793,19,811,"idaho","custer","Custer County"
"794",-113.565963745117,44.438606262207,19,812,"idaho","custer","Custer County"
"795",-113.537322998047,44.438606262207,19,813,"idaho","custer","Custer County"
"796",-113.468559265137,44.4557952880859,19,814,"idaho","custer","Custer County"
"797",-113.439910888672,44.438606262207,19,815,"idaho","custer","Custer County"
"798",-113.405540466309,44.3813133239746,19,816,"idaho","custer","Custer County"
"799",-113.365432739258,44.3583946228027,19,817,"idaho","custer","Custer County"
"800",-113.348236083984,44.3297462463379,19,818,"idaho","custer","Custer County"
"801",-113.325325012207,44.2781791687012,19,819,"idaho","custer","Custer County"
"802",-113.325325012207,44.2323417663574,19,820,"idaho","custer","Custer County"
"803",-113.325325012207,44.2266120910645,19,821,"idaho","custer","Custer County"
"804",-113.411270141602,44.2266120910645,19,822,"idaho","custer","Custer County"
"805",-113.411270141602,44.0489959716797,19,823,"idaho","custer","Custer County"
"806",-113.439910888672,44.0489959716797,19,824,"idaho","custer","Custer County"
"807",-113.445648193359,44.0031585693359,19,825,"idaho","custer","Custer County"
"808",-113.445648193359,43.9458656311035,19,826,"idaho","custer","Custer County"
"809",-113.439910888672,43.9114837646484,19,827,"idaho","custer","Custer County"
"810",-113.457107543945,43.8828392028809,19,828,"idaho","custer","Custer County"
"811",-113.451377868652,43.859920501709,19,829,"idaho","custer","Custer County"
"812",-113.411270141602,43.859920501709,19,830,"idaho","custer","Custer County"
"813",-113.405540466309,43.8370018005371,19,831,"idaho","custer","Custer County"
"814",-113.382614135742,43.8312721252441,19,832,"idaho","custer","Custer County"
"815",-113.371162414551,43.8140830993652,19,833,"idaho","custer","Custer County"
"816",-113.376892089844,43.8026237487793,19,834,"idaho","custer","Custer County"
"817",-113.394073486328,43.8140830993652,19,835,"idaho","custer","Custer County"
"818",-113.411270141602,43.8198127746582,19,836,"idaho","custer","Custer County"
"819",-113.428451538086,43.8198127746582,19,837,"idaho","custer","Custer County"
"820",-113.445648193359,43.8026237487793,19,838,"idaho","custer","Custer County"
"821",-113.445648193359,43.7911643981934,19,839,"idaho","custer","Custer County"
"822",-113.445648193359,43.7739753723145,19,840,"idaho","custer","Custer County"
"823",-113.468559265137,43.7453269958496,19,841,"idaho","custer","Custer County"
"824",-113.57169342041,43.7052192687988,19,842,"idaho","custer","Custer County"
"825",-113.640449523926,43.6765747070312,19,843,"idaho","custer","Custer County"
"826",-113.692016601562,43.6593856811523,19,844,"idaho","custer","Custer County"
"827",-113.72639465332,43.6307373046875,19,845,"idaho","custer","Custer County"
"828",-113.749305725098,43.6192779541016,19,846,"idaho","custer","Custer County"
